Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Bertil,1,m,2,2017,steglitz-zehlendorf.csv
Cecilie,1,w,2,2017,steglitz-zehlendorf.csv
Birger,1,m,2,2017,steglitz-zehlendorf.csv
Celia,1,w,2,2017,steglitz-zehlendorf.csv
Bosse,1,m,2,2017,steglitz-zehlendorf.csv
Celine,1,w,2,2017,steglitz-zehlendorf.csv
Branko,1,m,2,2017,steglitz-zehlendorf.csv
Charlott,1,w,2,2017,steglitz-zehlendorf.csv
Brian,1,m,2,2017,steglitz-zehlendorf.csv
Charlotta,1,w,2,2017,steglitz-zehlendorf.csv
Burghard,1,m,2,2017,steglitz-zehlendorf.csv
Chiara,1,w,2,2017,steglitz-zehlendorf.csv
Bóhéng,1,m,2,2017,steglitz-zehlendorf.csv
Chimamanda,1,w,2,2017,steglitz-zehlendorf.csv
Carl,1,m,2,2017,steglitz-zehlendorf.csv
Chishamiso,1,w,2,2017,steglitz-zehlendorf.csv
Carsten,1,m,2,2017,steglitz-zehlendorf.csv
Chizara,1,w,2,2017,steglitz-zehlendorf.csv
Caspar,1,m,2,2017,steglitz-zehlendorf.csv
Chloe,1,w,2,2017,steglitz-zehlendorf.csv
Catalin,1,m,2,2017,steglitz-zehlendorf.csv
Christina,1,w,2,2017,steglitz-zehlendorf.csv
Chigozie,1,m,2,2017,steglitz-zehlendorf.csv
Christine,1,w,2,2017,steglitz-zehlendorf.csv
Christoph,1,m,2,2017,steglitz-zehlendorf.csv
Chérie,1,w,2,2017,steglitz-zehlendorf.csv
Christopher,1,m,2,2017,steglitz-zehlendorf.csv
Claudia,1,w,2,2017,steglitz-zehlendorf.csv
Clément,1,m,2,2017,steglitz-zehlendorf.csv
Cornelia,1,w,2,2017,steglitz-zehlendorf.csv
Constantin,1,m,2,2017,steglitz-zehlendorf.csv
Cristina,1,w,2,2017,steglitz-zehlendorf.csv
Corvin,1,m,2,2017,steglitz-zehlendorf.csv
Cäcilia,1,w,2,2017,steglitz-zehlendorf.csv
Dalius,1,m,2,2017,steglitz-zehlendorf.csv
Danielle,1,w,2,2017,steglitz-zehlendorf.csv
Davi,1,m,2,2017,steglitz-zehlendorf.csv
Dhavinya,1,w,2,2017,steglitz-zehlendorf.csv
Davíd,1,m,2,2017,steglitz-zehlendorf.csv
Dorcas,1,w,2,2017,steglitz-zehlendorf.csv
Dean,1,m,2,2017,steglitz-zehlendorf.csv
Edita,1,w,2,2017,steglitz-zehlendorf.csv
Duy,1,m,2,2017,steglitz-zehlendorf.csv
Egorovna,1,w,2,2017,steglitz-zehlendorf.csv
Edvin,1,m,2,2017,steglitz-zehlendorf.csv
Eleanor,1,w,2,2017,steglitz-zehlendorf.csv
Emanuel,1,m,2,2017,steglitz-zehlendorf.csv
Elfriede,1,w,2,2017,steglitz-zehlendorf.csv
Emanuele,1,m,2,2017,steglitz-zehlendorf.csv
Elisabet,1,w,2,2017,steglitz-zehlendorf.csv
Emil,1,m,2,2017,steglitz-zehlendorf.csv
Elza,1,w,2,2017,steglitz-zehlendorf.csv
Emilian,1,m,2,2017,steglitz-zehlendorf.csv
Emira,1,w,2,2017,steglitz-zehlendorf.csv
Emin,1,m,2,2017,steglitz-zehlendorf.csv
Estelle,1,w,2,2017,steglitz-zehlendorf.csv
Enes,1,m,2,2017,steglitz-zehlendorf.csv
Eunice,1,w,2,2017,steglitz-zehlendorf.csv
Enno,1,m,2,2017,steglitz-zehlendorf.csv
Eva,1,w,2,2017,steglitz-zehlendorf.csv
Enzo,1,m,2,2017,steglitz-zehlendorf.csv
Evin,1,w,2,2017,steglitz-zehlendorf.csv
Erdem,1,m,2,2017,steglitz-zehlendorf.csv
Fabienne,1,w,2,2017,steglitz-zehlendorf.csv
Erich,1,m,2,2017,steglitz-zehlendorf.csv
Fae,1,w,2,2017,steglitz-zehlendorf.csv
Ernst,1,m,2,2017,steglitz-zehlendorf.csv
Fatima,1,w,2,2017,steglitz-zehlendorf.csv
Ernst-Ludwig,1,m,2,2017,steglitz-zehlendorf.csv
Faye,1,w,2,2017,steglitz-zehlendorf.csv
Etienne,1,m,2,2017,steglitz-zehlendorf.csv
Fe,1,w,2,2017,steglitz-zehlendorf.csv
Eyüp,1,m,2,2017,steglitz-zehlendorf.csv
Fee,1,w,2,2017,steglitz-zehlendorf.csv
Fabian,1,m,2,2017,steglitz-zehlendorf.csv
Feline,1,w,2,2017,steglitz-zehlendorf.csv
Fadi,1,m,2,2017,steglitz-zehlendorf.csv
Fiana,1,w,2,2017,steglitz-zehlendorf.csv
Federico,1,m,2,2017,steglitz-zehlendorf.csv
Filice,1,w,2,2017,steglitz-zehlendorf.csv
Felipe,1,m,2,2017,steglitz-zehlendorf.csv
Freja,1,w,2,2017,steglitz-zehlendorf.csv
Fiete,1,m,2,2017,steglitz-zehlendorf.csv
Féerie,1,w,2,2017,steglitz-zehlendorf.csv
Flynn,1,m,2,2017,steglitz-zehlendorf.csv
Gabriele,1,w,2,2017,steglitz-zehlendorf.csv
Gagik,1,m,2,2017,steglitz-zehlendorf.csv
Gabrielle,1,w,2,2017,steglitz-zehlendorf.csv
Gaspar,1,m,2,2017,steglitz-zehlendorf.csv
Georgine,1,w,2,2017,steglitz-zehlendorf.csv
Georg,1,m,2,2017,steglitz-zehlendorf.csv
Gertraud,1,w,2,2017,steglitz-zehlendorf.csv
Gerd,1,m,2,2017,steglitz-zehlendorf.csv
Gitti,1,w,2,2017,steglitz-zehlendorf.csv
Gerhard,1,m,2,2017,steglitz-zehlendorf.csv
Grazia,1,w,2,2017,steglitz-zehlendorf.csv
Gia,1,m,2,2017,steglitz-zehlendorf.csv
Greta,1,w,2,2017,steglitz-zehlendorf.csv
Gioacchino,1,m,2,2017,steglitz-zehlendorf.csv
Hanna,1,w,2,2017,steglitz-zehlendorf.csv
Giuseppe,1,m,2,2017,steglitz-zehlendorf.csv
Hanni,1,w,2,2017,steglitz-zehlendorf.csv
Gregor,1,m,2,2017,steglitz-zehlendorf.csv
Hedwig,1,w,2,2017,steglitz-zehlendorf.csv
Gustav,1,m,2,2017,steglitz-zehlendorf.csv
Helen,1,w,2,2017,steglitz-zehlendorf.csv
Hannes,1,m,2,2017,steglitz-zehlendorf.csv
Helene,1,w,2,2017,steglitz-zehlendorf.csv
Hans,1,m,2,2017,steglitz-zehlendorf.csv
Helmi,1,w,2,2017,steglitz-zehlendorf.csv
Hassan,1,m,2,2017,steglitz-zehlendorf.csv
Husna,1,w,2,2017,steglitz-zehlendorf.csv
Henning,1,m,2,2017,steglitz-zehlendorf.csv
Iken,1,w,2,2017,steglitz-zehlendorf.csv
Henri,1,m,2,2017,steglitz-zehlendorf.csv
Ilayda,1,w,2,2017,steglitz-zehlendorf.csv
Henrik,1,m,2,2017,steglitz-zehlendorf.csv
Irina,1,w,2,2017,steglitz-zehlendorf.csv
Huy,1,m,2,2017,steglitz-zehlendorf.csv
Irma,1,w,2,2017,steglitz-zehlendorf.csv
Ingo,1,m,2,2017,steglitz-zehlendorf.csv
Isabell,1,w,2,2017,steglitz-zehlendorf.csv
István,1,m,2,2017,steglitz-zehlendorf.csv
Isabella,1,w,2,2017,steglitz-zehlendorf.csv
Jackson,1,m,2,2017,steglitz-zehlendorf.csv
Isabelle,1,w,2,2017,steglitz-zehlendorf.csv
Jacob,1,m,2,2017,steglitz-zehlendorf.csv
Jaelyn,1,w,2,2017,steglitz-zehlendorf.csv
Jakob,1,m,2,2017,steglitz-zehlendorf.csv
Jasper,1,w,2,2017,steglitz-zehlendorf.csv
Jamal,1,m,2,2017,steglitz-zehlendorf.csv
Jessica,1,w,2,2017,steglitz-zehlendorf.csv
James,1,m,2,2017,steglitz-zehlendorf.csv
Jiayi,1,w,2,2017,steglitz-zehlendorf.csv
Jan,1,m,2,2017,steglitz-zehlendorf.csv
Jolanda,1,w,2,2017,steglitz-zehlendorf.csv
Janus,1,m,2,2017,steglitz-zehlendorf.csv
Josefine,1,w,2,2017,steglitz-zehlendorf.csv
Jari,1,m,2,2017,steglitz-zehlendorf.csv
Julia,1,w,2,2017,steglitz-zehlendorf.csv
Jayden,1,m,2,2017,steglitz-zehlendorf.csv
Juna,1,w,2,2017,steglitz-zehlendorf.csv
Jeannot,1,m,2,2017,steglitz-zehlendorf.csv
Justina,1,w,2,2017,steglitz-zehlendorf.csv
Jelani,1,m,2,2017,steglitz-zehlendorf.csv
Kadi,1,w,2,2017,steglitz-zehlendorf.csv
Johan,1,m,2,2017,steglitz-zehlendorf.csv
Khadijeh,1,w,2,2017,steglitz-zehlendorf.csv
Jona,1,m,2,2017,steglitz-zehlendorf.csv
Klara,1,w,2,2017,steglitz-zehlendorf.csv
Jonah,1,m,2,2017,steglitz-zehlendorf.csv
Käthe,1,w,2,2017,steglitz-zehlendorf.csv
Jonathan,1,m,2,2017,steglitz-zehlendorf.csv
Laeticia,1,w,2,2017,steglitz-zehlendorf.csv
Joris,1,m,2,2017,steglitz-zehlendorf.csv
Laetitia,1,w,2,2017,steglitz-zehlendorf.csv
Joschka,1,m,2,2017,steglitz-zehlendorf.csv
Lavinia,1,w,2,2017,steglitz-zehlendorf.csv
Josef,1,m,2,2017,steglitz-zehlendorf.csv
Lea,1,w,2,2017,steglitz-zehlendorf.csv
Juho,1,m,2,2017,steglitz-zehlendorf.csv
Leanna,1,w,2,2017,steglitz-zehlendorf.csv
Julius,1,m,2,2017,steglitz-zehlendorf.csv
Lena,1,w,2,2017,steglitz-zehlendorf.csv
Junis,1,m,2,2017,steglitz-zehlendorf.csv
Lenja,1,w,2,2017,steglitz-zehlendorf.csv
Kai,1,m,2,2017,steglitz-zehlendorf.csv
Leonore,1,w,2,2017,steglitz-zehlendorf.csv
Karam,1,m,2,2017,steglitz-zehlendorf.csv
Lia,1,w,2,2017,steglitz-zehlendorf.csv
Kemal,1,m,2,2017,steglitz-zehlendorf.csv
Lilian,1,w,2,2017,steglitz-zehlendorf.csv
Kjell,1,m,2,2017,steglitz-zehlendorf.csv
Lilo,1,w,2,2017,steglitz-zehlendorf.csv
Kosmo,1,m,2,2017,steglitz-zehlendorf.csv
Lioba,1,w,2,2017,steglitz-zehlendorf.csv
Krunoslav,1,m,2,2017,steglitz-zehlendorf.csv
Liv,1,w,2,2017,steglitz-zehlendorf.csv
Kuzey,1,m,2,2017,steglitz-zehlendorf.csv
Livia,1,w,2,2017,steglitz-zehlendorf.csv
Leopold,1,m,2,2017,steglitz-zehlendorf.csv
Liz,1,w,2,2017,steglitz-zehlendorf.csv
Levi,1,m,2,2017,steglitz-zehlendorf.csv
Loreley,1,w,2,2017,steglitz-zehlendorf.csv
Lior,1,m,2,2017,steglitz-zehlendorf.csv
Lorena,1,w,2,2017,steglitz-zehlendorf.csv
Loius,1,m,2,2017,steglitz-zehlendorf.csv
Lote,1,w,2,2017,steglitz-zehlendorf.csv
Lucas,1,m,2,2017,steglitz-zehlendorf.csv
Lotta,1,w,2,2017,steglitz-zehlendorf.csv
Ludwig,1,m,2,2017,steglitz-zehlendorf.csv
Lotte,1,w,2,2017,steglitz-zehlendorf.csv
Luka,1,m,2,2017,steglitz-zehlendorf.csv
Lou,1,w,2,2017,steglitz-zehlendorf.csv
Mael,1,m,2,2017,steglitz-zehlendorf.csv
Louisa,1,w,2,2017,steglitz-zehlendorf.csv
Magnus,1,m,2,2017,steglitz-zehlendorf.csv
Lucie,1,w,2,2017,steglitz-zehlendorf.csv
Maria,1,m,2,2017,steglitz-zehlendorf.csv
Luise,1,w,2,2017,steglitz-zehlendorf.csv
Marius,1,m,2,2017,steglitz-zehlendorf.csv
Luki,1,w,2,2017,steglitz-zehlendorf.csv
Mate,1,m,2,2017,steglitz-zehlendorf.csv
Luoqi,1,w,2,2017,steglitz-zehlendorf.csv
Matheo,1,m,2,2017,steglitz-zehlendorf.csv
Lynn,1,w,2,2017,steglitz-zehlendorf.csv
Matis,1,m,2,2017,steglitz-zehlendorf.csv
Mabel,1,w,2,2017,steglitz-zehlendorf.csv
Matteo,1,m,2,2017,steglitz-zehlendorf.csv
Mae,1,w,2,2017,steglitz-zehlendorf.csv
Matthias,1,m,2,2017,steglitz-zehlendorf.csv
Maelle,1,w,2,2017,steglitz-zehlendorf.csv
Maurice,1,m,2,2017,steglitz-zehlendorf.csv
Malina,1,w,2,2017,steglitz-zehlendorf.csv
Max,1,m,2,2017,steglitz-zehlendorf.csv
Manuela,1,w,2,2017,steglitz-zehlendorf.csv
Maxim,1,m,2,2017,steglitz-zehlendorf.csv
Margret,1,w,2,2017,steglitz-zehlendorf.csv
Michél,1,m,2,2017,steglitz-zehlendorf.csv
Marianna,1,w,2,2017,steglitz-zehlendorf.csv
Mihrali,1,m,2,2017,steglitz-zehlendorf.csv
Marie-Christine,1,w,2,2017,steglitz-zehlendorf.csv
Mikaloniaina,1,m,2,2017,steglitz-zehlendorf.csv
Marija,1,w,2,2017,steglitz-zehlendorf.csv
Nathan,1,m,2,2017,steglitz-zehlendorf.csv
Marleen,1,w,2,2017,steglitz-zehlendorf.csv
Navin,1,m,2,2017,steglitz-zehlendorf.csv
Marlene,1,w,2,2017,steglitz-zehlendorf.csv
Neemia,1,m,2,2017,steglitz-zehlendorf.csv
Martha,1,w,2,2017,steglitz-zehlendorf.csv
Nevi,1,m,2,2017,steglitz-zehlendorf.csv
Martina,1,w,2,2017,steglitz-zehlendorf.csv
Nicolai,1,m,2,2017,steglitz-zehlendorf.csv
Mathea,1,w,2,2017,steglitz-zehlendorf.csv
Nicolas,1,m,2,2017,steglitz-zehlendorf.csv
Mathilda,1,w,2,2017,steglitz-zehlendorf.csv
Niklas,1,m,2,2017,steglitz-zehlendorf.csv
Maxima,1,w,2,2017,steglitz-zehlendorf.csv
Nikola,1,m,2,2017,steglitz-zehlendorf.csv
May,1,w,2,2017,steglitz-zehlendorf.csv
Nikolas,1,m,2,2017,steglitz-zehlendorf.csv
Maya,1,w,2,2017,steglitz-zehlendorf.csv
Noam,1,m,2,2017,steglitz-zehlendorf.csv
Melanie,1,w,2,2017,steglitz-zehlendorf.csv
Oliver,1,m,2,2017,steglitz-zehlendorf.csv
Melba,1,w,2,2017,steglitz-zehlendorf.csv
Omar,1,m,2,2017,steglitz-zehlendorf.csv
Melissa,1,w,2,2017,steglitz-zehlendorf.csv
Ortwin,1,m,2,2017,steglitz-zehlendorf.csv
Melynn,1,w,2,2017,steglitz-zehlendorf.csv
Pan,1,m,2,2017,steglitz-zehlendorf.csv
Mia,1,w,2,2017,steglitz-zehlendorf.csv
Patrick,1,m,2,2017,steglitz-zehlendorf.csv
Mila,1,w,2,2017,steglitz-zehlendorf.csv
Pedro,1,m,2,2017,steglitz-zehlendorf.csv
Milan,1,w,2,2017,steglitz-zehlendorf.csv
Peter,1,m,2,2017,steglitz-zehlendorf.csv
Mina,1,w,2,2017,steglitz-zehlendorf.csv
Phil,1,m,2,2017,steglitz-zehlendorf.csv
Minou,1,w,2,2017,steglitz-zehlendorf.csv
Philipp,1,m,2,2017,steglitz-zehlendorf.csv
Mira,1,w,2,2017,steglitz-zehlendorf.csv
Pierre,1,m,2,2017,steglitz-zehlendorf.csv
Miray,1,w,2,2017,steglitz-zehlendorf.csv
Rahil,1,m,2,2017,steglitz-zehlendorf.csv
Naz,1,w,2,2017,steglitz-zehlendorf.csv
Raoul,1,m,2,2017,steglitz-zehlendorf.csv
Nihan,1,w,2,2017,steglitz-zehlendorf.csv
Remi,1,m,2,2017,steglitz-zehlendorf.csv
Nikolaevna,1,w,2,2017,steglitz-zehlendorf.csv
René,1,m,2,2017,steglitz-zehlendorf.csv
Njeri,1,w,2,2017,steglitz-zehlendorf.csv
Ryan,1,m,2,2017,steglitz-zehlendorf.csv
Nkemjika,1,w,2,2017,steglitz-zehlendorf.csv
Salomon,1,m,2,2017,steglitz-zehlendorf.csv
Nur,1,w,2,2017,steglitz-zehlendorf.csv
Sascha,1,m,2,2017,steglitz-zehlendorf.csv
Olivia,1,w,2,2017,steglitz-zehlendorf.csv
Sergiivič,1,m,2,2017,steglitz-zehlendorf.csv
Patricia,1,w,2,2017,steglitz-zehlendorf.csv
Simon,1,m,2,2017,steglitz-zehlendorf.csv
Paulina,1,w,2,2017,steglitz-zehlendorf.csv
Spirou,1,m,2,2017,steglitz-zehlendorf.csv
Penelope,1,w,2,2017,steglitz-zehlendorf.csv
Stephan,1,m,2,2017,steglitz-zehlendorf.csv
Ratibeh,1,w,2,2017,steglitz-zehlendorf.csv
Sumer,1,m,2,2017,steglitz-zehlendorf.csv
Rebecca,1,w,2,2017,steglitz-zehlendorf.csv
Tamino,1,m,2,2017,steglitz-zehlendorf.csv
Rosamaria,1,w,2,2017,steglitz-zehlendorf.csv
Taylor,1,m,2,2017,steglitz-zehlendorf.csv
Rose,1,w,2,2017,steglitz-zehlendorf.csv
Thabo,1,m,2,2017,steglitz-zehlendorf.csv
Rosemarie,1,w,2,2017,steglitz-zehlendorf.csv
Theo,1,m,2,2017,steglitz-zehlendorf.csv
Ruth,1,w,2,2017,steglitz-zehlendorf.csv
Thien,1,m,2,2017,steglitz-zehlendorf.csv
Sabrina,1,w,2,2017,steglitz-zehlendorf.csv
Tiberius,1,m,2,2017,steglitz-zehlendorf.csv
Salome,1,w,2,2017,steglitz-zehlendorf.csv
Timo,1,m,2,2017,steglitz-zehlendorf.csv
Saphira,1,w,2,2017,steglitz-zehlendorf.csv
Toni,1,m,2,2017,steglitz-zehlendorf.csv
Selma,1,w,2,2017,steglitz-zehlendorf.csv
Vidas,1,m,2,2017,steglitz-zehlendorf.csv
Sezgin,1,w,2,2017,steglitz-zehlendorf.csv
Vladislavovič,1,m,2,2017,steglitz-zehlendorf.csv
Slavica,1,w,2,2017,steglitz-zehlendorf.csv
Walther,1,m,2,2017,steglitz-zehlendorf.csv
Sofie,1,w,2,2017,steglitz-zehlendorf.csv
Werner,1,m,2,2017,steglitz-zehlendorf.csv
Stella,1,w,2,2017,steglitz-zehlendorf.csv
Willi,1,m,2,2017,steglitz-zehlendorf.csv
Tamina,1,w,2,2017,steglitz-zehlendorf.csv
Wolfgang,1,m,2,2017,steglitz-zehlendorf.csv
Teresa,1,w,2,2017,steglitz-zehlendorf.csv
Xander,1,m,2,2017,steglitz-zehlendorf.csv
Thalee,1,w,2,2017,steglitz-zehlendorf.csv
Xaver,1,m,2,2017,steglitz-zehlendorf.csv
Thea,1,w,2,2017,steglitz-zehlendorf.csv
Yassen,1,m,2,2017,steglitz-zehlendorf.csv
Theona,1,w,2,2017,steglitz-zehlendorf.csv
Tomke,1,w,2,2017,steglitz-zehlendorf.csv
Valentina,1,w,2,2017,steglitz-zehlendorf.csv
Valera,1,w,2,2017,steglitz-zehlendorf.csv
Victoria,1,w,2,2017,steglitz-zehlendorf.csv
Wangmo,1,w,2,2017,steglitz-zehlendorf.csv
You,1,w,2,2017,steglitz-zehlendorf.csv
Yumi,1,w,2,2017,steglitz-zehlendorf.csv
Zhai,1,w,2,2017,steglitz-zehlendorf.csv
Zi,1,w,2,2017,steglitz-zehlendorf.csv
Zoey,1,w,2,2017,steglitz-zehlendorf.csv
Adriana,1,w,1,2017,steglitz-zehlendorf.csv
Afaf,1,w,1,2017,steglitz-zehlendorf.csv
Agnes,1,w,1,2017,steglitz-zehlendorf.csv
Aimee,1,w,1,2017,steglitz-zehlendorf.csv
Alen,1,w,1,2017,steglitz-zehlendorf.csv
Aaron,1,m,1,2017,steglitz-zehlendorf.csv
Alisa,1,w,1,2017,steglitz-zehlendorf.csv
Abdul,1,m,1,2017,steglitz-zehlendorf.csv
Alissa,1,w,1,2017,steglitz-zehlendorf.csv
Abdul-Aziz,1,m,1,2017,steglitz-zehlendorf.csv
Alissia,1,w,1,2017,steglitz-zehlendorf.csv
Abdulnasser,1,m,1,2017,steglitz-zehlendorf.csv
Alma,1,w,1,2017,steglitz-zehlendorf.csv
Adel,1,m,1,2017,steglitz-zehlendorf.csv
Amaia,1,w,1,2017,steglitz-zehlendorf.csv
Aiden,1,m,1,2017,steglitz-zehlendorf.csv
Amal,1,w,1,2017,steglitz-zehlendorf.csv
Albert,1,m,1,2017,steglitz-zehlendorf.csv
Amalie,1,w,1,2017,steglitz-zehlendorf.csv
Alejandro,1,m,1,2017,steglitz-zehlendorf.csv
Amara,1,w,1,2017,steglitz-zehlendorf.csv
Alessio,1,m,1,2017,steglitz-zehlendorf.csv
Amarilis,1,w,1,2017,steglitz-zehlendorf.csv
Alois,1,m,1,2017,steglitz-zehlendorf.csv
Amila,1,w,1,2017,steglitz-zehlendorf.csv
Amythya,1,m,1,2017,steglitz-zehlendorf.csv
Amilia,1,w,1,2017,steglitz-zehlendorf.csv
Amílcar,1,m,1,2017,steglitz-zehlendorf.csv
Amina,1,w,1,2017,steglitz-zehlendorf.csv
Andor,1,m,1,2017,steglitz-zehlendorf.csv
Amira,1,w,1,2017,steglitz-zehlendorf.csv
Andriano,1,m,1,2017,steglitz-zehlendorf.csv
Amiya,1,w,1,2017,steglitz-zehlendorf.csv
Andy,1,m,1,2017,steglitz-zehlendorf.csv
Amèlie,1,w,1,2017,steglitz-zehlendorf.csv
Anh,1,m,1,2017,steglitz-zehlendorf.csv
Ana,1,w,1,2017,steglitz-zehlendorf.csv
Anouk,1,m,1,2017,steglitz-zehlendorf.csv
Anabell,1,w,1,2017,steglitz-zehlendorf.csv
Ansgar,1,m,1,2017,steglitz-zehlendorf.csv
Anike,1,w,1,2017,steglitz-zehlendorf.csv
Antonio,1,m,1,2017,steglitz-zehlendorf.csv
Aniko,1,w,1,2017,steglitz-zehlendorf.csv
Aric,1,m,1,2017,steglitz-zehlendorf.csv
Anna-Lou,1,w,1,2017,steglitz-zehlendorf.csv
Artemij,1,m,1,2017,steglitz-zehlendorf.csv
Annabella,1,w,1,2017,steglitz-zehlendorf.csv
Aryk,1,m,1,2017,steglitz-zehlendorf.csv
Anni,1,w,1,2017,steglitz-zehlendorf.csv
Asmar,1,m,1,2017,steglitz-zehlendorf.csv
Annika,1,w,1,2017,steglitz-zehlendorf.csv
August,1,m,1,2017,steglitz-zehlendorf.csv
Anthea,1,w,1,2017,steglitz-zehlendorf.csv
Augustin,1,m,1,2017,steglitz-zehlendorf.csv
Antonia,1,w,1,2017,steglitz-zehlendorf.csv
Aurelio,1,m,1,2017,steglitz-zehlendorf.csv
Ariana,1,w,1,2017,steglitz-zehlendorf.csv
Aylan,1,m,1,2017,steglitz-zehlendorf.csv
Ariyana,1,w,1,2017,steglitz-zehlendorf.csv
Ayour,1,m,1,2017,steglitz-zehlendorf.csv
Avia,1,w,1,2017,steglitz-zehlendorf.csv
Balduin,1,m,1,2017,steglitz-zehlendorf.csv
Aysun,1,w,1,2017,steglitz-zehlendorf.csv
Baran,1,m,1,2017,steglitz-zehlendorf.csv
Beatrice,1,w,1,2017,steglitz-zehlendorf.csv
Bekir,1,m,1,2017,steglitz-zehlendorf.csv
Belinay,1,w,1,2017,steglitz-zehlendorf.csv
Bela,1,m,1,2017,steglitz-zehlendorf.csv
Bella,1,w,1,2017,steglitz-zehlendorf.csv
Benjamín,1,m,1,2017,steglitz-zehlendorf.csv
Blanca,1,w,1,2017,steglitz-zehlendorf.csv
Bennet,1,m,1,2017,steglitz-zehlendorf.csv
Blomme,1,w,1,2017,steglitz-zehlendorf.csv
Buruch,1,m,1,2017,steglitz-zehlendorf.csv
Bouthaina,1,w,1,2017,steglitz-zehlendorf.csv
Caleo,1,m,1,2017,steglitz-zehlendorf.csv
Candace,1,w,1,2017,steglitz-zehlendorf.csv
Carlon,1,m,1,2017,steglitz-zehlendorf.csv
Carine,1,w,1,2017,steglitz-zehlendorf.csv
Carlos,1,m,1,2017,steglitz-zehlendorf.csv
Carla,1,w,1,2017,steglitz-zehlendorf.csv
Celestino,1,m,1,2017,steglitz-zehlendorf.csv
Carlotta,1,w,1,2017,steglitz-zehlendorf.csv
Cezar,1,m,1,2017,steglitz-zehlendorf.csv
Cathleen,1,w,1,2017,steglitz-zehlendorf.csv
Ciarán,1,m,1,2017,steglitz-zehlendorf.csv
Celia,1,w,1,2017,steglitz-zehlendorf.csv
Cornelius,1,m,1,2017,steglitz-zehlendorf.csv
Celina,1,w,1,2017,steglitz-zehlendorf.csv
Damion,1,m,1,2017,steglitz-zehlendorf.csv
Celine,1,w,1,2017,steglitz-zehlendorf.csv
Damsilu,1,m,1,2017,steglitz-zehlendorf.csv
Charlotte-Victoria,1,w,1,2017,steglitz-zehlendorf.csv
Daniil,1,m,1,2017,steglitz-zehlendorf.csv
Ciara,1,w,1,2017,steglitz-zehlendorf.csv
Danil,1,m,1,2017,steglitz-zehlendorf.csv
Clara-Elisa,1,w,1,2017,steglitz-zehlendorf.csv
Dardan,1,m,1,2017,steglitz-zehlendorf.csv
Cosima,1,w,1,2017,steglitz-zehlendorf.csv
David-Matusalem,1,m,1,2017,steglitz-zehlendorf.csv
Damaris,1,w,1,2017,steglitz-zehlendorf.csv
Dean,1,m,1,2017,steglitz-zehlendorf.csv
Dilara,1,w,1,2017,steglitz-zehlendorf.csv
Deniz,1,m,1,2017,steglitz-zehlendorf.csv
Ela,1,w,1,2017,steglitz-zehlendorf.csv
Destan,1,m,1,2017,steglitz-zehlendorf.csv
Elani,1,w,1,2017,steglitz-zehlendorf.csv
Dimitri,1,m,1,2017,steglitz-zehlendorf.csv
Eliana,1,w,1,2017,steglitz-zehlendorf.csv
Dion-Emilian,1,m,1,2017,steglitz-zehlendorf.csv
Eline,1,w,1,2017,steglitz-zehlendorf.csv
Dominic,1,m,1,2017,steglitz-zehlendorf.csv
Elisavetta,1,w,1,2017,steglitz-zehlendorf.csv
Duc,1,m,1,2017,steglitz-zehlendorf.csv
Ellena,1,w,1,2017,steglitz-zehlendorf.csv
Dương,1,m,1,2017,steglitz-zehlendorf.csv
Elma,1,w,1,2017,steglitz-zehlendorf.csv
Edvard,1,m,1,2017,steglitz-zehlendorf.csv
Emilie,1,w,1,2017,steglitz-zehlendorf.csv
Eli,1,m,1,2017,steglitz-zehlendorf.csv
Emina,1,w,1,2017,steglitz-zehlendorf.csv
Elian,1,m,1,2017,steglitz-zehlendorf.csv
Emmi,1,w,1,2017,steglitz-zehlendorf.csv
Elliot,1,m,1,2017,steglitz-zehlendorf.csv
Emmy,1,w,1,2017,steglitz-zehlendorf.csv
Elyas,1,m,1,2017,steglitz-zehlendorf.csv
Enno,1,w,1,2017,steglitz-zehlendorf.csv
Emilijan,1,m,1,2017,steglitz-zehlendorf.csv
Enya,1,w,1,2017,steglitz-zehlendorf.csv
Emmanuel,1,m,1,2017,steglitz-zehlendorf.csv
Estelle,1,w,1,2017,steglitz-zehlendorf.csv
Eren,1,m,1,2017,steglitz-zehlendorf.csv
Ester,1,w,1,2017,steglitz-zehlendorf.csv
Ersan,1,m,1,2017,steglitz-zehlendorf.csv
Eveline,1,w,1,2017,steglitz-zehlendorf.csv
Eshaan,1,m,1,2017,steglitz-zehlendorf.csv
Fafani,1,w,1,2017,steglitz-zehlendorf.csv
Evander,1,m,1,2017,steglitz-zehlendorf.csv
Faina,1,w,1,2017,steglitz-zehlendorf.csv
Ewan,1,m,1,2017,steglitz-zehlendorf.csv
Fanni,1,w,1,2017,steglitz-zehlendorf.csv
Eymen,1,m,1,2017,steglitz-zehlendorf.csv
Fatima,1,w,1,2017,steglitz-zehlendorf.csv
Faarah,1,m,1,2017,steglitz-zehlendorf.csv
Felicitas,1,w,1,2017,steglitz-zehlendorf.csv
Fabian,1,m,1,2017,steglitz-zehlendorf.csv
Felina,1,w,1,2017,steglitz-zehlendorf.csv
Farsin,1,m,1,2017,steglitz-zehlendorf.csv
Fia,1,w,1,2017,steglitz-zehlendorf.csv
Fiete,1,m,1,2017,steglitz-zehlendorf.csv
Filina,1,w,1,2017,steglitz-zehlendorf.csv
