Vorname,Anzahl,Geschlecht,Position,Jahr,Bezirk
Thommy,1,m,1,2019,mitte.csv
Shilya,1,w,1,2019,mitte.csv
Thyago,1,m,1,2019,mitte.csv
Shira,1,w,1,2019,mitte.csv
Thái,1,m,1,2019,mitte.csv
Shirel,1,w,1,2019,mitte.csv
Tian,1,m,1,2019,mitte.csv
Shukrona,1,w,1,2019,mitte.csv
Tiby,1,m,1,2019,mitte.csv
Sidal,1,w,1,2019,mitte.csv
Tidus,1,m,1,2019,mitte.csv
Sıla,1,w,1,2019,mitte.csv
Tieo,1,m,1,2019,mitte.csv
Sila,1,w,1,2019,mitte.csv
Til,1,m,1,2019,mitte.csv
Silah,1,w,1,2019,mitte.csv
Tilo,1,m,1,2019,mitte.csv
Sima,1,w,1,2019,mitte.csv
Timo,1,m,1,2019,mitte.csv
Sinem,1,w,1,2019,mitte.csv
Timotheus,1,m,1,2019,mitte.csv
Sinja,1,w,1,2019,mitte.csv
Timothy,1,m,1,2019,mitte.csv
Sissilya-Mia,1,w,1,2019,mitte.csv
Tiziano,1,m,1,2019,mitte.csv
Sky-Lesina,1,w,1,2019,mitte.csv
Tobias,1,m,1,2019,mitte.csv
Skylar,1,w,1,2019,mitte.csv
Tomás,1,m,1,2019,mitte.csv
Slavka,1,w,1,2019,mitte.csv
Treeve,1,m,1,2019,mitte.csv
Sofia-Tabita,1,w,1,2019,mitte.csv
Tristan,1,m,1,2019,mitte.csv
Sofie,1,w,1,2019,mitte.csv
Trân,1,m,1,2019,mitte.csv
Soléa,1,w,1,2019,mitte.csv
Tuan,1,m,1,2019,mitte.csv
Sonya,1,w,1,2019,mitte.csv
Turgay,1,m,1,2019,mitte.csv
Sophia-Louise,1,w,1,2019,mitte.csv
Turul-Knut,1,m,1,2019,mitte.csv
Sophie-Madleen,1,w,1,2019,mitte.csv
Tuğra,1,m,1,2019,mitte.csv
Soraya,1,w,1,2019,mitte.csv
Tyler,1,m,1,2019,mitte.csv
Sozdar,1,w,1,2019,mitte.csv
Tymon,1,m,1,2019,mitte.csv
Stella-Marie,1,w,1,2019,mitte.csv
Tymoteusz,1,m,1,2019,mitte.csv
Stine,1,w,1,2019,mitte.csv
Tyrese,1,m,1,2019,mitte.csv
Stéphanie,1,w,1,2019,mitte.csv
Ugur,1,m,1,2019,mitte.csv
Suhejla,1,w,1,2019,mitte.csv
Uwais,1,m,1,2019,mitte.csv
Sukayna,1,w,1,2019,mitte.csv
Valdas,1,m,1,2019,mitte.csv
Sultan,1,w,1,2019,mitte.csv
Valero,1,m,1,2019,mitte.csv
Sultane,1,w,1,2019,mitte.csv
Vasili,1,m,1,2019,mitte.csv
Sumaya,1,w,1,2019,mitte.csv
Vasilije,1,m,1,2019,mitte.csv
Summu,1,w,1,2019,mitte.csv
Veit,1,m,1,2019,mitte.csv
Sunny,1,w,1,2019,mitte.csv
Veldin,1,m,1,2019,mitte.csv
Suranur,1,w,1,2019,mitte.csv
Veysel,1,m,1,2019,mitte.csv
Suri,1,w,1,2019,mitte.csv
Vicco,1,m,1,2019,mitte.csv
Syke,1,w,1,2019,mitte.csv
Vico,1,m,1,2019,mitte.csv
Sümeyya,1,w,1,2019,mitte.csv
Vin,1,m,1,2019,mitte.csv
Tabea,1,w,1,2019,mitte.csv
Vincenzo,1,m,1,2019,mitte.csv
Taisija,1,w,1,2019,mitte.csv
Vittorio-Gabriel,1,m,1,2019,mitte.csv
Tamara,1,w,1,2019,mitte.csv
Vlad,1,m,1,2019,mitte.csv
Tarja,1,w,1,2019,mitte.csv
Wanja,1,m,1,2019,mitte.csv
Tasneem,1,w,1,2019,mitte.csv
Ward,1,m,1,2019,mitte.csv
Thalia,1,w,1,2019,mitte.csv
Wassim,1,m,1,2019,mitte.csv
Thelma,1,w,1,2019,mitte.csv
Wenxin,1,m,1,2019,mitte.csv
Theodora,1,w,1,2019,mitte.csv
Wenyue,1,m,1,2019,mitte.csv
Therese,1,w,1,2019,mitte.csv
Willem,1,m,1,2019,mitte.csv
Thi,1,w,1,2019,mitte.csv
Willi,1,m,1,2019,mitte.csv
Thiên,1,w,1,2019,mitte.csv
Williams,1,m,1,2019,mitte.csv
Thori,1,w,1,2019,mitte.csv
Wim,1,m,1,2019,mitte.csv
Thorvi,1,w,1,2019,mitte.csv
Wissam,1,m,1,2019,mitte.csv
Thùy,1,w,1,2019,mitte.csv
Wolf,1,m,1,2019,mitte.csv
Thảo,1,w,1,2019,mitte.csv
Xaver,1,m,1,2019,mitte.csv
Tina,1,w,1,2019,mitte.csv
Yahya,1,m,1,2019,mitte.csv
Tollen,1,w,1,2019,mitte.csv
Yakupcan,1,m,1,2019,mitte.csv
Tomke,1,w,1,2019,mitte.csv
Yaman,1,m,1,2019,mitte.csv
Toni,1,w,1,2019,mitte.csv
Yanes,1,m,1,2019,mitte.csv
Trần,1,w,1,2019,mitte.csv
Yangyang,1,m,1,2019,mitte.csv
Tuğce,1,w,1,2019,mitte.csv
Yanis-Davian,1,m,1,2019,mitte.csv
Uliana,1,w,1,2019,mitte.csv
Yannick,1,m,1,2019,mitte.csv
Una,1,w,1,2019,mitte.csv
Yannik,1,m,1,2019,mitte.csv
Urtina,1,w,1,2019,mitte.csv
Yannis,1,m,1,2019,mitte.csv
Valeria,1,w,1,2019,mitte.csv
Yaro,1,m,1,2019,mitte.csv
Vanesa,1,w,1,2019,mitte.csv
Yaromir,1,m,1,2019,mitte.csv
Vanessa,1,w,1,2019,mitte.csv
Yaron,1,m,1,2019,mitte.csv
Vanessa-Vũ,1,w,1,2019,mitte.csv
Yasan,1,m,1,2019,mitte.csv
Vanshi,1,w,1,2019,mitte.csv
Yavuz,1,m,1,2019,mitte.csv
Vera,1,w,1,2019,mitte.csv
Yazid,1,m,1,2019,mitte.csv
Viona,1,w,1,2019,mitte.csv
Yaşar,1,m,1,2019,mitte.csv
Vivian,1,w,1,2019,mitte.csv
Yehja,1,m,1,2019,mitte.csv
Vivien,1,w,1,2019,mitte.csv
Yesutor,1,m,1,2019,mitte.csv
Viyana,1,w,1,2019,mitte.csv
Yigit-Yasin,1,m,1,2019,mitte.csv
Wanda,1,w,1,2019,mitte.csv
Yonas,1,m,1,2019,mitte.csv
Wandji,1,w,1,2019,mitte.csv
Yorik,1,m,1,2019,mitte.csv
Wedad,1,w,1,2019,mitte.csv
Yosef,1,m,1,2019,mitte.csv
Wilhelmine,1,w,1,2019,mitte.csv
Yoshi,1,m,1,2019,mitte.csv
Winni,1,w,1,2019,mitte.csv
Yosif,1,m,1,2019,mitte.csv
Winnie,1,w,1,2019,mitte.csv
Yosuf,1,m,1,2019,mitte.csv
Yade,1,w,1,2019,mitte.csv
Younas,1,m,1,2019,mitte.csv
Yael,1,w,1,2019,mitte.csv
Younis,1,m,1,2019,mitte.csv
Yaren,1,w,1,2019,mitte.csv
Yousuf,1,m,1,2019,mitte.csv
Yasmina,1,w,1,2019,mitte.csv
Yunusemre,1,m,1,2019,mitte.csv
Yasmine,1,w,1,2019,mitte.csv
Yusarsif-Imad,1,m,1,2019,mitte.csv
Yily,1,w,1,2019,mitte.csv
Yusof,1,m,1,2019,mitte.csv
Ylvi,1,w,1,2019,mitte.csv
Yussef,1,m,1,2019,mitte.csv
Yoko,1,w,1,2019,mitte.csv
Yussuf,1,m,1,2019,mitte.csv
Yordanka,1,w,1,2019,mitte.csv
Yusuf-Mazlum,1,m,1,2019,mitte.csv
Yousra,1,w,1,2019,mitte.csv
Yuusuf,1,m,1,2019,mitte.csv
Yuliya,1,w,1,2019,mitte.csv
Zac,1,m,1,2019,mitte.csv
Zaara,1,w,1,2019,mitte.csv
Zafa,1,m,1,2019,mitte.csv
Zahrah,1,w,1,2019,mitte.csv
Zafer,1,m,1,2019,mitte.csv
Zaika,1,w,1,2019,mitte.csv
Zain,1,m,1,2019,mitte.csv
Zaina,1,w,1,2019,mitte.csv
Zakaria,1,m,1,2019,mitte.csv
Zanab,1,w,1,2019,mitte.csv
Zakariya,1,m,1,2019,mitte.csv
Zaynab,1,w,1,2019,mitte.csv
Zana,1,m,1,2019,mitte.csv
Zdravka,1,w,1,2019,mitte.csv
Zdravko-Milan,1,m,1,2019,mitte.csv
Zehra,1,w,1,2019,mitte.csv
Zein,1,m,1,2019,mitte.csv
Zelal,1,w,1,2019,mitte.csv
Zekeriya,1,m,1,2019,mitte.csv
Zelda,1,w,1,2019,mitte.csv
Zeljko,1,m,1,2019,mitte.csv
Zerda,1,w,1,2019,mitte.csv
Zenon,1,m,1,2019,mitte.csv
Zeyneb,1,w,1,2019,mitte.csv
Ziggi,1,m,1,2019,mitte.csv
Zienat,1,w,1,2019,mitte.csv
Zinedin,1,m,1,2019,mitte.csv
Zijada,1,w,1,2019,mitte.csv
Zion,1,m,1,2019,mitte.csv
Zoey,1,w,1,2019,mitte.csv
Zivadin,1,m,1,2019,mitte.csv
Zoeya,1,w,1,2019,mitte.csv
Zsigmond,1,m,1,2019,mitte.csv
Zoë,1,w,1,2019,mitte.csv
Zülfikar,1,m,1,2019,mitte.csv
Zuri,1,w,1,2019,mitte.csv
Ádám,1,m,1,2019,mitte.csv
Zuri-Malou,1,w,1,2019,mitte.csv
Çekdar,1,m,1,2019,mitte.csv
Zübeyde,1,w,1,2019,mitte.csv
Çınar,1,m,1,2019,mitte.csv
Änne,1,w,1,2019,mitte.csv
Èmerson,1,m,1,2019,mitte.csv
Şerife,1,w,1,2019,mitte.csv
Émile,1,m,1,2019,mitte.csv
Şirin,1,w,1,2019,mitte.csv
Ömür,1,m,1,2019,mitte.csv
Şura,1,w,1,2019,mitte.csv
Şenel,1,m,1,2019,mitte.csv
Šejla-Leyla,1,w,1,2019,mitte.csv
Şerif,1,m,1,2019,mitte.csv
Ștefania,1,w,1,2019,mitte.csv
Ali,26,m,1,2019,neukoelln.csv
Marie,24,w,2,2019,neukoelln.csv
Sophie,23,w,2,2019,neukoelln.csv
Adam,20,m,1,2019,neukoelln.csv
Noah,20,m,1,2019,neukoelln.csv
Maria,19,w,2,2019,neukoelln.csv
Mia,18,w,1,2019,neukoelln.csv
Lina,16,w,1,2019,neukoelln.csv
Ella,15,w,1,2019,neukoelln.csv
Felix,15,m,1,2019,neukoelln.csv
Liya,15,w,1,2019,neukoelln.csv
Maximilian,15,m,1,2019,neukoelln.csv
Emilia,14,w,1,2019,neukoelln.csv
Amir,14,m,1,2019,neukoelln.csv
Emma,14,w,1,2019,neukoelln.csv
Mila,14,w,1,2019,neukoelln.csv
Emil,13,m,1,2019,neukoelln.csv
Paul,13,m,1,2019,neukoelln.csv
Theo,13,m,1,2019,neukoelln.csv
Alexander,12,m,2,2019,neukoelln.csv
Lea,12,w,1,2019,neukoelln.csv
Mina,12,w,1,2019,neukoelln.csv
Ahmad,12,m,1,2019,neukoelln.csv
Mira,12,w,1,2019,neukoelln.csv
Milan,12,m,1,2019,neukoelln.csv
Amira,11,w,1,2019,neukoelln.csv
Anton,11,m,1,2019,neukoelln.csv
Mariam,11,w,1,2019,neukoelln.csv
Ben,11,m,1,2019,neukoelln.csv
Muhammed,11,m,1,2019,neukoelln.csv
Elias,10,m,2,2019,neukoelln.csv
Charlotte,10,w,2,2019,neukoelln.csv
Charlotte,10,w,1,2019,neukoelln.csv
Johanna,10,w,1,2019,neukoelln.csv
Elias,10,m,1,2019,neukoelln.csv
Leonie,10,w,1,2019,neukoelln.csv
Ilyas,10,m,1,2019,neukoelln.csv
Maria,10,w,1,2019,neukoelln.csv
Jonas,10,m,1,2019,neukoelln.csv
Meryem,10,w,1,2019,neukoelln.csv
Leon,10,m,1,2019,neukoelln.csv
Zeynep,10,w,1,2019,neukoelln.csv
Luca,10,m,1,2019,neukoelln.csv
Mohammad,10,m,1,2019,neukoelln.csv
Luise,9,w,2,2019,neukoelln.csv
Amina,9,w,1,2019,neukoelln.csv
Elif,9,w,1,2019,neukoelln.csv
Emir,9,m,1,2019,neukoelln.csv
Hannah,9,w,1,2019,neukoelln.csv
Hussein,9,m,1,2019,neukoelln.csv
Laura,9,w,1,2019,neukoelln.csv
Liam,9,m,1,2019,neukoelln.csv
Melina,9,w,1,2019,neukoelln.csv
Mohamad,9,m,1,2019,neukoelln.csv
Nora,9,w,1,2019,neukoelln.csv
Sara,9,w,1,2019,neukoelln.csv
Sophia,9,w,1,2019,neukoelln.csv
Ali,8,m,2,2019,neukoelln.csv
Paul,8,m,2,2019,neukoelln.csv
Samuel,8,m,2,2019,neukoelln.csv
Alexander,8,m,1,2019,neukoelln.csv
Finn,8,m,1,2019,neukoelln.csv
Hamza,8,m,1,2019,neukoelln.csv
Alina,8,w,1,2019,neukoelln.csv
Karl,8,m,1,2019,neukoelln.csv
Amelie,8,w,1,2019,neukoelln.csv
Marlon,8,m,1,2019,neukoelln.csv
Frieda,8,w,1,2019,neukoelln.csv
Noel,8,m,1,2019,neukoelln.csv
Jasmin,8,w,1,2019,neukoelln.csv
Youssef,8,m,1,2019,neukoelln.csv
Yusuf,8,m,1,2019,neukoelln.csv
Ömer,8,m,1,2019,neukoelln.csv
Noah,7,m,2,2019,neukoelln.csv
Anna,7,w,2,2019,neukoelln.csv
Elisabeth,7,w,2,2019,neukoelln.csv
Asya,7,w,1,2019,neukoelln.csv
Ayla,7,w,1,2019,neukoelln.csv
Ela,7,w,1,2019,neukoelln.csv
Edgar,7,m,1,2019,neukoelln.csv
Emily,7,w,1,2019,neukoelln.csv
Hassan,7,m,1,2019,neukoelln.csv
Klara,7,w,1,2019,neukoelln.csv
Henri,7,m,1,2019,neukoelln.csv
Lara,7,w,1,2019,neukoelln.csv
Milo,7,m,1,2019,neukoelln.csv
Luisa,7,w,1,2019,neukoelln.csv
Mohammed,7,m,1,2019,neukoelln.csv
Marie,7,w,1,2019,neukoelln.csv
Moritz,7,m,1,2019,neukoelln.csv
Sena,7,w,1,2019,neukoelln.csv
Jonathan,6,m,2,2019,neukoelln.csv
Leo,6,m,2,2019,neukoelln.csv
Johanna,6,w,2,2019,neukoelln.csv
Nur,6,w,2,2019,neukoelln.csv
Bruno,6,m,1,2019,neukoelln.csv
Clara,6,w,1,2019,neukoelln.csv
Daniel,6,m,1,2019,neukoelln.csv
Greta,6,w,1,2019,neukoelln.csv
David,6,m,1,2019,neukoelln.csv
Hira,6,w,1,2019,neukoelln.csv
Fabian,6,m,1,2019,neukoelln.csv
Luna,6,w,1,2019,neukoelln.csv
Jonathan,6,m,1,2019,neukoelln.csv
Medina,6,w,1,2019,neukoelln.csv
Lukas,6,m,1,2019,neukoelln.csv
Nour,6,w,1,2019,neukoelln.csv
Malik,6,m,1,2019,neukoelln.csv
Sophie,6,w,1,2019,neukoelln.csv
Mika,6,m,1,2019,neukoelln.csv
Vanessa,6,w,1,2019,neukoelln.csv
Omar,6,m,1,2019,neukoelln.csv
Victoria,6,w,1,2019,neukoelln.csv
Theodor,6,m,1,2019,neukoelln.csv
Yasin,6,m,1,2019,neukoelln.csv
Maria,5,w,3,2019,neukoelln.csv
Adam,5,m,2,2019,neukoelln.csv
Maximilian,5,m,2,2019,neukoelln.csv
Emilia,5,w,2,2019,neukoelln.csv
Lina,5,w,2,2019,neukoelln.csv
Pauline,5,w,2,2019,neukoelln.csv
Alessia,5,w,1,2019,neukoelln.csv
Alma,5,w,1,2019,neukoelln.csv
Adrian,5,m,1,2019,neukoelln.csv
Amalia,5,w,1,2019,neukoelln.csv
Berat,5,m,1,2019,neukoelln.csv
Anna,5,w,1,2019,neukoelln.csv
Can,5,m,1,2019,neukoelln.csv
Antonia,5,w,1,2019,neukoelln.csv
Filip,5,m,1,2019,neukoelln.csv
Ava,5,w,1,2019,neukoelln.csv
Fynn,5,m,1,2019,neukoelln.csv
Elisa,5,w,1,2019,neukoelln.csv
Henry,5,m,1,2019,neukoelln.csv
Eliz,5,w,1,2019,neukoelln.csv
Jan,5,m,1,2019,neukoelln.csv
Frida,5,w,1,2019,neukoelln.csv
Johannes,5,m,1,2019,neukoelln.csv
Hanna,5,w,1,2019,neukoelln.csv
Jonah,5,m,1,2019,neukoelln.csv
Jana,5,w,1,2019,neukoelln.csv
Kaan,5,m,1,2019,neukoelln.csv
Julia,5,w,1,2019,neukoelln.csv
Lennard,5,m,1,2019,neukoelln.csv
Juna,5,w,1,2019,neukoelln.csv
Leonard,5,m,1,2019,neukoelln.csv
Lena,5,w,1,2019,neukoelln.csv
Lio,5,m,1,2019,neukoelln.csv
Lia,5,w,1,2019,neukoelln.csv
Mahmoud,5,m,1,2019,neukoelln.csv
Lilly,5,w,1,2019,neukoelln.csv
Mateo,5,m,1,2019,neukoelln.csv
Lucy,5,w,1,2019,neukoelln.csv
Niklas,5,m,1,2019,neukoelln.csv
Maja,5,w,1,2019,neukoelln.csv
Richard,5,m,1,2019,neukoelln.csv
Paula,5,w,1,2019,neukoelln.csv
Samuel,5,m,1,2019,neukoelln.csv
Sofia,5,w,1,2019,neukoelln.csv
Vincent,5,m,1,2019,neukoelln.csv
Talia,5,w,1,2019,neukoelln.csv
Yakub,5,m,1,2019,neukoelln.csv
Yiğit,5,m,1,2019,neukoelln.csv
Yousef,5,m,1,2019,neukoelln.csv
Anton,4,m,2,2019,neukoelln.csv
Asaf,4,m,2,2019,neukoelln.csv
Emil,4,m,2,2019,neukoelln.csv
Amelie,4,w,2,2019,neukoelln.csv
Emilian,4,m,2,2019,neukoelln.csv
Ava,4,w,2,2019,neukoelln.csv
Gabriel,4,m,2,2019,neukoelln.csv
Elisa,4,w,2,2019,neukoelln.csv
Hamza,4,m,2,2019,neukoelln.csv
Melina,4,w,2,2019,neukoelln.csv
Joel,4,m,2,2019,neukoelln.csv
Mia,4,w,2,2019,neukoelln.csv
Johann,4,m,2,2019,neukoelln.csv
Milou,4,w,2,2019,neukoelln.csv
Konstantin,4,m,2,2019,neukoelln.csv
Rosa,4,w,2,2019,neukoelln.csv
Louis,4,m,2,2019,neukoelln.csv
Sophia,4,w,2,2019,neukoelln.csv
Luca,4,m,2,2019,neukoelln.csv
Valentina,4,w,2,2019,neukoelln.csv
Simon,4,m,2,2019,neukoelln.csv
Sven,4,m,2,2019,neukoelln.csv
Arya,4,w,1,2019,neukoelln.csv
Aurelia,4,w,1,2019,neukoelln.csv
Ayşe,4,w,1,2019,neukoelln.csv
Abbas,4,m,1,2019,neukoelln.csv
Emmi,4,w,1,2019,neukoelln.csv
Ahmet,4,m,1,2019,neukoelln.csv
Eylül,4,w,1,2019,neukoelln.csv
Antonio,4,m,1,2019,neukoelln.csv
Fatima,4,w,1,2019,neukoelln.csv
Aras,4,m,1,2019,neukoelln.csv
Hanin,4,w,1,2019,neukoelln.csv
Arthur,4,m,1,2019,neukoelln.csv
Hayat,4,w,1,2019,neukoelln.csv
Baran,4,m,1,2019,neukoelln.csv
Ida,4,w,1,2019,neukoelln.csv
Elyas,4,m,1,2019,neukoelln.csv
Isabella,4,w,1,2019,neukoelln.csv
Emilio,4,m,1,2019,neukoelln.csv
Joleen,4,w,1,2019,neukoelln.csv
Eric,4,m,1,2019,neukoelln.csv
Josephine,4,w,1,2019,neukoelln.csv
Erik,4,m,1,2019,neukoelln.csv
Laila,4,w,1,2019,neukoelln.csv
Fiete,4,m,1,2019,neukoelln.csv
Leyla,4,w,1,2019,neukoelln.csv
Hadi,4,m,1,2019,neukoelln.csv
Malina,4,w,1,2019,neukoelln.csv
Ibrahim,4,m,1,2019,neukoelln.csv
Maryam,4,w,1,2019,neukoelln.csv
Isa,4,m,1,2019,neukoelln.csv
Matilda,4,w,1,2019,neukoelln.csv
Jayden,4,m,1,2019,neukoelln.csv
Maya,4,w,1,2019,neukoelln.csv
Jona,4,m,1,2019,neukoelln.csv
Melek,4,w,1,2019,neukoelln.csv
Joshua,4,m,1,2019,neukoelln.csv
Olivia,4,w,1,2019,neukoelln.csv
Julius,4,m,1,2019,neukoelln.csv
Paulina,4,w,1,2019,neukoelln.csv
Khaled,4,m,1,2019,neukoelln.csv
Pauline,4,w,1,2019,neukoelln.csv
Leo,4,m,1,2019,neukoelln.csv
Sarah,4,w,1,2019,neukoelln.csv
Levin,4,m,1,2019,neukoelln.csv
Tuana,4,w,1,2019,neukoelln.csv
Lian,4,m,1,2019,neukoelln.csv
Viktoria,4,w,1,2019,neukoelln.csv
Louis,4,m,1,2019,neukoelln.csv
Zeinab,4,w,1,2019,neukoelln.csv
Malek,4,m,1,2019,neukoelln.csv
Mikail,4,m,1,2019,neukoelln.csv
Miraç,4,m,1,2019,neukoelln.csv
Oscar,4,m,1,2019,neukoelln.csv
Josef,3,m,3,2019,neukoelln.csv
Michael,3,m,3,2019,neukoelln.csv
Alexandra,3,w,2,2019,neukoelln.csv
Eva,3,w,2,2019,neukoelln.csv
Albert,3,m,2,2019,neukoelln.csv
Fatma,3,w,2,2019,neukoelln.csv
Benjamin,3,m,2,2019,neukoelln.csv
Gül,3,w,2,2019,neukoelln.csv
David,3,m,2,2019,neukoelln.csv
Ida,3,w,2,2019,neukoelln.csv
Emin,3,m,2,2019,neukoelln.csv
Isabelle,3,w,2,2019,neukoelln.csv
Friedrich,3,m,2,2019,neukoelln.csv
Liya,3,w,2,2019,neukoelln.csv
Georg,3,m,2,2019,neukoelln.csv
Magdalena,3,w,2,2019,neukoelln.csv
Jakob,3,m,2,2019,neukoelln.csv
Margarete,3,w,2,2019,neukoelln.csv
Jan,3,m,2,2019,neukoelln.csv
Marlene,3,w,2,2019,neukoelln.csv
Johannes,3,m,2,2019,neukoelln.csv
Mathilda,3,w,2,2019,neukoelln.csv
Levi,3,m,2,2019,neukoelln.csv
Paulina,3,w,2,2019,neukoelln.csv
Levin,3,m,2,2019,neukoelln.csv
Ravza,3,w,2,2019,neukoelln.csv
Luka,3,m,2,2019,neukoelln.csv
Rosalie,3,w,2,2019,neukoelln.csv
Miran,3,m,2,2019,neukoelln.csv
Ruth,3,w,2,2019,neukoelln.csv
Noel,3,m,2,2019,neukoelln.csv
Sofia,3,w,2,2019,neukoelln.csv
Ole,3,m,2,2019,neukoelln.csv
Zehra,3,w,2,2019,neukoelln.csv
Richard,3,m,2,2019,neukoelln.csv
Theodor,3,m,2,2019,neukoelln.csv
Valentin,3,m,2,2019,neukoelln.csv
Wolfgang,3,m,2,2019,neukoelln.csv
Yusuf,3,m,2,2019,neukoelln.csv
Amar,3,w,1,2019,neukoelln.csv
Amelia,3,w,1,2019,neukoelln.csv
Ana,3,w,1,2019,neukoelln.csv
Anastasia,3,w,1,2019,neukoelln.csv
Abdullah,3,m,1,2019,neukoelln.csv
Bayan,3,w,1,2019,neukoelln.csv
Alessio,3,m,1,2019,neukoelln.csv
Beyza,3,w,1,2019,neukoelln.csv
Amar,3,m,1,2019,neukoelln.csv
Carla,3,w,1,2019,neukoelln.csv
Amin,3,m,1,2019,neukoelln.csv
Dalia,3,w,1,2019,neukoelln.csv
Arne,3,m,1,2019,neukoelln.csv
Daria,3,w,1,2019,neukoelln.csv
Deniz,3,m,1,2019,neukoelln.csv
Defne,3,w,1,2019,neukoelln.csv
Enno,3,m,1,2019,neukoelln.csv
Eda,3,w,1,2019,neukoelln.csv
Ensar,3,m,1,2019,neukoelln.csv
Ekaterina,3,w,1,2019,neukoelln.csv
Florian,3,m,1,2019,neukoelln.csv
Elin,3,w,1,2019,neukoelln.csv
Franz,3,m,1,2019,neukoelln.csv
Elina,3,w,1,2019,neukoelln.csv
Friedrich,3,m,1,2019,neukoelln.csv
Elisabeth,3,w,1,2019,neukoelln.csv
Fritz,3,m,1,2019,neukoelln.csv
Elissa,3,w,1,2019,neukoelln.csv
Ismail,3,m,1,2019,neukoelln.csv
Erva,3,w,1,2019,neukoelln.csv
Issa,3,m,1,2019,neukoelln.csv
Eslem,3,w,1,2019,neukoelln.csv
Jaden,3,m,1,2019,neukoelln.csv
Fiona,3,w,1,2019,neukoelln.csv
Jannik,3,m,1,2019,neukoelln.csv
Gabriela,3,w,1,2019,neukoelln.csv
Jannis,3,m,1,2019,neukoelln.csv
Hailey,3,w,1,2019,neukoelln.csv
Janosch,3,m,1,2019,neukoelln.csv
Hatice,3,w,1,2019,neukoelln.csv
Jawad,3,m,1,2019,neukoelln.csv
Helena,3,w,1,2019,neukoelln.csv
John,3,m,1,2019,neukoelln.csv
Janna,3,w,1,2019,neukoelln.csv
Julian,3,m,1,2019,neukoelln.csv
Joline,3,w,1,2019,neukoelln.csv
Karim,3,m,1,2019,neukoelln.csv
Lana,3,w,1,2019,neukoelln.csv
Konstantin,3,m,1,2019,neukoelln.csv
Lavin,3,w,1,2019,neukoelln.csv
Linus,3,m,1,2019,neukoelln.csv
Layal,3,w,1,2019,neukoelln.csv
Lion,3,m,1,2019,neukoelln.csv
Leni,3,w,1,2019,neukoelln.csv
Liyan,3,m,1,2019,neukoelln.csv
Linda,3,w,1,2019,neukoelln.csv
Luan,3,m,1,2019,neukoelln.csv
Livia,3,w,1,2019,neukoelln.csv
Luka,3,m,1,2019,neukoelln.csv
Lucia,3,w,1,2019,neukoelln.csv
Mahir,3,m,1,2019,neukoelln.csv
Malika,3,w,1,2019,neukoelln.csv
Malte,3,m,1,2019,neukoelln.csv
Martha,3,w,1,2019,neukoelln.csv
Marcel,3,m,1,2019,neukoelln.csv
Mathilda,3,w,1,2019,neukoelln.csv
Maxim,3,m,1,2019,neukoelln.csv
Mavi,3,w,1,2019,neukoelln.csv
Mert,3,m,1,2019,neukoelln.csv
Merle,3,w,1,2019,neukoelln.csv
Mete,3,m,1,2019,neukoelln.csv
Meva,3,w,1,2019,neukoelln.csv
Miran,3,m,1,2019,neukoelln.csv
Milla,3,w,1,2019,neukoelln.csv
Muhammad,3,m,1,2019,neukoelln.csv
Nele,3,w,1,2019,neukoelln.csv
Nino,3,m,1,2019,neukoelln.csv
Nisa,3,w,1,2019,neukoelln.csv
Oliver,3,m,1,2019,neukoelln.csv
Ruby,3,w,1,2019,neukoelln.csv
Oskar,3,m,1,2019,neukoelln.csv
Tara,3,w,1,2019,neukoelln.csv
Philipp,3,m,1,2019,neukoelln.csv
Yade,3,w,1,2019,neukoelln.csv
Rafael,3,m,1,2019,neukoelln.csv
Yara,3,w,1,2019,neukoelln.csv
Raphael,3,m,1,2019,neukoelln.csv
Yuna,3,w,1,2019,neukoelln.csv
Ryan,3,m,1,2019,neukoelln.csv
Zahra,3,w,1,2019,neukoelln.csv
Thomas,3,m,1,2019,neukoelln.csv
Timur,3,m,1,2019,neukoelln.csv
Tobias,3,m,1,2019,neukoelln.csv
Toni,3,m,1,2019,neukoelln.csv
Yunus,3,m,1,2019,neukoelln.csv
Zayn,3,m,1,2019,neukoelln.csv
Katharina,2,w,4,2019,neukoelln.csv
Elisabeth,2,w,3,2019,neukoelln.csv
Ali,2,m,3,2019,neukoelln.csv
Marie,2,w,3,2019,neukoelln.csv
David,2,m,3,2019,neukoelln.csv
Sophie,2,w,3,2019,neukoelln.csv
Leonard,2,m,3,2019,neukoelln.csv
Maximilian,2,m,3,2019,neukoelln.csv
Mohamed,2,m,3,2019,neukoelln.csv
Ada,2,w,2,2019,neukoelln.csv
Alesia,2,w,2,2019,neukoelln.csv
Amani,2,w,2,2019,neukoelln.csv
Amelia,2,w,2,2019,neukoelln.csv
Andrea,2,w,2,2019,neukoelln.csv
Abdullah,2,m,2,2019,neukoelln.csv
Azra,2,w,2,2019,neukoelln.csv
Amin,2,m,2,2019,neukoelln.csv
Belle,2,w,2,2019,neukoelln.csv
Amir,2,m,2,2019,neukoelln.csv
Canan,2,w,2,2019,neukoelln.csv
Andreas,2,m,2,2019,neukoelln.csv
Christina,2,w,2,2019,neukoelln.csv
Antonio,2,m,2,2019,neukoelln.csv
Daria,2,w,2,2019,neukoelln.csv
Aras,2,m,2,2019,neukoelln.csv
Ela,2,w,2,2019,neukoelln.csv
Bellamy,2,m,2,2019,neukoelln.csv
