Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Defne,3,w,2016,neukoelln.csv
Destiny,3,w,2016,neukoelln.csv
Eleni,3,w,2016,neukoelln.csv
Elida,3,w,2016,neukoelln.csv
Eliza,3,w,2016,neukoelln.csv
Elli,3,w,2016,neukoelln.csv
Elsa,3,w,2016,neukoelln.csv
Emilie,3,w,2016,neukoelln.csv
Enie,3,w,2016,neukoelln.csv
Fatma,3,w,2016,neukoelln.csv
Florentine,3,w,2016,neukoelln.csv
Fritzi,3,w,2016,neukoelln.csv
Grace,3,w,2016,neukoelln.csv
Greta,3,w,2016,neukoelln.csv
Halime,3,w,2016,neukoelln.csv
Helin,3,w,2016,neukoelln.csv
Ingrid,3,w,2016,neukoelln.csv
Isabel,3,w,2016,neukoelln.csv
Isabell,3,w,2016,neukoelln.csv
Jessica,3,w,2016,neukoelln.csv
Jolene,3,w,2016,neukoelln.csv
Joline,3,w,2016,neukoelln.csv
Jona,3,w,2016,neukoelln.csv
Josefine,3,w,2016,neukoelln.csv
Josephin,3,w,2016,neukoelln.csv
Juliana,3,w,2016,neukoelln.csv
Karina,3,w,2016,neukoelln.csv
Karla,3,w,2016,neukoelln.csv
Katrin,3,w,2016,neukoelln.csv
Kübra,3,w,2016,neukoelln.csv
Laya,3,w,2016,neukoelln.csv
Leonora,3,w,2016,neukoelln.csv
Lien,3,w,2016,neukoelln.csv
Liv,3,w,2016,neukoelln.csv
Livia,3,w,2016,neukoelln.csv
Abdullah,3,m,2016,neukoelln.csv
Lotta,3,w,2016,neukoelln.csv
Abel,3,m,2016,neukoelln.csv
Lucia,3,w,2016,neukoelln.csv
Adem,3,m,2016,neukoelln.csv
Mailin,3,w,2016,neukoelln.csv
Adnan,3,m,2016,neukoelln.csv
Malia,3,w,2016,neukoelln.csv
Ahmet,3,m,2016,neukoelln.csv
Marleen,3,w,2016,neukoelln.csv
Akram,3,m,2016,neukoelln.csv
Marta,3,w,2016,neukoelln.csv
Alvar,3,m,2016,neukoelln.csv
Marwa,3,w,2016,neukoelln.csv
Anthony,3,m,2016,neukoelln.csv
Maryam,3,w,2016,neukoelln.csv
Artur,3,m,2016,neukoelln.csv
Melia,3,w,2016,neukoelln.csv
Ayaz,3,m,2016,neukoelln.csv
Melis,3,w,2016,neukoelln.csv
Batuhan,3,m,2016,neukoelln.csv
Melisa,3,w,2016,neukoelln.csv
Benedikt,3,m,2016,neukoelln.csv
Milla,3,w,2016,neukoelln.csv
Bilal,3,m,2016,neukoelln.csv
Minel,3,w,2016,neukoelln.csv
Béla,3,m,2016,neukoelln.csv
Miray,3,w,2016,neukoelln.csv
Caspar,3,m,2016,neukoelln.csv
Mona,3,w,2016,neukoelln.csv
Danilo,3,m,2016,neukoelln.csv
Narin,3,w,2016,neukoelln.csv
Darius,3,m,2016,neukoelln.csv
Nina,3,w,2016,neukoelln.csv
Dean,3,m,2016,neukoelln.csv
Nour,3,w,2016,neukoelln.csv
Diyar,3,m,2016,neukoelln.csv
Olivia,3,w,2016,neukoelln.csv
Elijah,3,m,2016,neukoelln.csv
Rayan,3,w,2016,neukoelln.csv
Elliot,3,m,2016,neukoelln.csv
Romy,3,w,2016,neukoelln.csv
Eric,3,m,2016,neukoelln.csv
Rosa,3,w,2016,neukoelln.csv
Eyüp,3,m,2016,neukoelln.csv
Rose,3,w,2016,neukoelln.csv
Furkan,3,m,2016,neukoelln.csv
Samira,3,w,2016,neukoelln.csv
Günter,3,m,2016,neukoelln.csv
Su,3,w,2016,neukoelln.csv
Henrik,3,m,2016,neukoelln.csv
Talia,3,w,2016,neukoelln.csv
Ilay,3,m,2016,neukoelln.csv
Tamara,3,w,2016,neukoelln.csv
İlyas,3,m,2016,neukoelln.csv
Theresa,3,w,2016,neukoelln.csv
İsmail,3,m,2016,neukoelln.csv
Tuana,3,w,2016,neukoelln.csv
Issa,3,m,2016,neukoelln.csv
Viola,3,w,2016,neukoelln.csv
Ivan,3,m,2016,neukoelln.csv
Zofia,3,w,2016,neukoelln.csv
Jamie,3,m,2016,neukoelln.csv
Jannik,3,m,2016,neukoelln.csv
Janosch,3,m,2016,neukoelln.csv
Jonah,3,m,2016,neukoelln.csv
Justin,3,m,2016,neukoelln.csv
Jürgen,3,m,2016,neukoelln.csv
Kaya,3,m,2016,neukoelln.csv
Kenan,3,m,2016,neukoelln.csv
Lasse,3,m,2016,neukoelln.csv
Leander,3,m,2016,neukoelln.csv
Lennox,3,m,2016,neukoelln.csv
Lino,3,m,2016,neukoelln.csv
Lio,3,m,2016,neukoelln.csv
Mahdi,3,m,2016,neukoelln.csv
Malte,3,m,2016,neukoelln.csv
Manuel,3,m,2016,neukoelln.csv
Marc,3,m,2016,neukoelln.csv
Matei,3,m,2016,neukoelln.csv
Matti,3,m,2016,neukoelln.csv
Mike,3,m,2016,neukoelln.csv
Milo,3,m,2016,neukoelln.csv
Mirza,3,m,2016,neukoelln.csv
Moussa,3,m,2016,neukoelln.csv
Nicolas,3,m,2016,neukoelln.csv
Orlando,3,m,2016,neukoelln.csv
Osman,3,m,2016,neukoelln.csv
Pascal,3,m,2016,neukoelln.csv
Ragnar,3,m,2016,neukoelln.csv
Rainer,3,m,2016,neukoelln.csv
Said,3,m,2016,neukoelln.csv
Selim,3,m,2016,neukoelln.csv
Taha,3,m,2016,neukoelln.csv
Teoman,3,m,2016,neukoelln.csv
Timo,3,m,2016,neukoelln.csv
Tyler,3,m,2016,neukoelln.csv
Wilhelm,3,m,2016,neukoelln.csv
Alena,2,w,2016,neukoelln.csv
Alia,2,w,2016,neukoelln.csv
Alice,2,w,2016,neukoelln.csv
Amilia,2,w,2016,neukoelln.csv
Andreea,2,w,2016,neukoelln.csv
Ann,2,w,2016,neukoelln.csv
Annabell,2,w,2016,neukoelln.csv
Anouk,2,w,2016,neukoelln.csv
Ariana,2,w,2016,neukoelln.csv
Arin,2,w,2016,neukoelln.csv
Asena,2,w,2016,neukoelln.csv
Asil,2,w,2016,neukoelln.csv
Asmin,2,w,2016,neukoelln.csv
Assil,2,w,2016,neukoelln.csv
Aurelie,2,w,2016,neukoelln.csv
Ava,2,w,2016,neukoelln.csv
Ayah,2,w,2016,neukoelln.csv
Aysha,2,w,2016,neukoelln.csv
Bayan,2,w,2016,neukoelln.csv
Belinay,2,w,2016,neukoelln.csv
Bella,2,w,2016,neukoelln.csv
Beren,2,w,2016,neukoelln.csv
Büşra,2,w,2016,neukoelln.csv
Canan,2,w,2016,neukoelln.csv
Cansu,2,w,2016,neukoelln.csv
Celin,2,w,2016,neukoelln.csv
Celina,2,w,2016,neukoelln.csv
Celine,2,w,2016,neukoelln.csv
Ceylin,2,w,2016,neukoelln.csv
Charlie,2,w,2016,neukoelln.csv
Christin,2,w,2016,neukoelln.csv
Christina,2,w,2016,neukoelln.csv
Claudia,2,w,2016,neukoelln.csv
Dalal,2,w,2016,neukoelln.csv
Daniela,2,w,2016,neukoelln.csv
Daria,2,w,2016,neukoelln.csv
Abdulrahman,2,m,2016,neukoelln.csv
Debora,2,w,2016,neukoelln.csv
Adil,2,m,2016,neukoelln.csv
Devi,2,w,2016,neukoelln.csv
Alan,2,m,2016,neukoelln.csv
Diana,2,w,2016,neukoelln.csv
Aleksander,2,m,2016,neukoelln.csv
Dua,2,w,2016,neukoelln.csv
Alim,2,m,2016,neukoelln.csv
Ecrin,2,w,2016,neukoelln.csv
Alp,2,m,2016,neukoelln.csv
Edda,2,w,2016,neukoelln.csv
Alpaslan,2,m,2016,neukoelln.csv
Elmas,2,w,2016,neukoelln.csv
Alwin,2,m,2016,neukoelln.csv
Emely,2,w,2016,neukoelln.csv
Anas,2,m,2016,neukoelln.csv
Emine,2,w,2016,neukoelln.csv
Andrei,2,m,2016,neukoelln.csv
Enisa,2,w,2016,neukoelln.csv
Anuar,2,m,2016,neukoelln.csv
Enissa,2,w,2016,neukoelln.csv
Arda,2,m,2016,neukoelln.csv
Esila,2,w,2016,neukoelln.csv
Arlind,2,m,2016,neukoelln.csv
Esilya,2,w,2016,neukoelln.csv
Armin,2,m,2016,neukoelln.csv
Estelle,2,w,2016,neukoelln.csv
Asaf,2,m,2016,neukoelln.csv
Estera,2,w,2016,neukoelln.csv
Aurelio,2,m,2016,neukoelln.csv
Evelin,2,w,2016,neukoelln.csv
Aurelius,2,m,2016,neukoelln.csv
Evelyn,2,w,2016,neukoelln.csv
Bela,2,m,2016,neukoelln.csv
Eylül,2,w,2016,neukoelln.csv
Billie,2,m,2016,neukoelln.csv
Ezgi,2,w,2016,neukoelln.csv
Bo,2,m,2016,neukoelln.csv
Fabienne,2,w,2016,neukoelln.csv
Brian,2,m,2016,neukoelln.csv
Fatme,2,w,2016,neukoelln.csv
Bryan,2,m,2016,neukoelln.csv
Feline,2,w,2016,neukoelln.csv
Bulut,2,m,2016,neukoelln.csv
Fenja,2,w,2016,neukoelln.csv
Carlo,2,m,2016,neukoelln.csv
Filippa,2,w,2016,neukoelln.csv
Chris,2,m,2016,neukoelln.csv
Frieda,2,w,2016,neukoelln.csv
Christiaan,2,m,2016,neukoelln.csv
Giulia,2,w,2016,neukoelln.csv
Christian,2,m,2016,neukoelln.csv
Hailey,2,w,2016,neukoelln.csv
Cihan,2,m,2016,neukoelln.csv
Hajar,2,w,2016,neukoelln.csv
Deniz,2,m,2016,neukoelln.csv
Halima,2,w,2016,neukoelln.csv
Dennis,2,m,2016,neukoelln.csv
Hana,2,w,2016,neukoelln.csv
Detlef,2,m,2016,neukoelln.csv
Hanni,2,w,2016,neukoelln.csv
Dijar,2,m,2016,neukoelln.csv
Hermine,2,w,2016,neukoelln.csv
Dominic,2,m,2016,neukoelln.csv
Holly,2,w,2016,neukoelln.csv
Don,2,m,2016,neukoelln.csv
Iliana,2,w,2016,neukoelln.csv
Dragan,2,m,2016,neukoelln.csv
Iman,2,w,2016,neukoelln.csv
Dzenan,2,m,2016,neukoelln.csv
Inci,2,w,2016,neukoelln.csv
Edward,2,m,2016,neukoelln.csv
İrem,2,w,2016,neukoelln.csv
Eliyas,2,m,2016,neukoelln.csv
Iris,2,w,2016,neukoelln.csv
Elvis,2,m,2016,neukoelln.csv
Irma,2,w,2016,neukoelln.csv
Emilian,2,m,2016,neukoelln.csv
Izabela,2,w,2016,neukoelln.csv
Emin,2,m,2016,neukoelln.csv
Janice,2,w,2016,neukoelln.csv
Emircan,2,m,2016,neukoelln.csv
Janine,2,w,2016,neukoelln.csv
Ensar,2,m,2016,neukoelln.csv
Jella,2,w,2016,neukoelln.csv
Eray,2,m,2016,neukoelln.csv
Jennifer,2,w,2016,neukoelln.csv
Eren,2,m,2016,neukoelln.csv
Jenny,2,w,2016,neukoelln.csv
Erich,2,m,2016,neukoelln.csv
Joleen,2,w,2016,neukoelln.csv
Fabricio,2,m,2016,neukoelln.csv
Jolie,2,w,2016,neukoelln.csv
Federico,2,m,2016,neukoelln.csv
Joy,2,w,2016,neukoelln.csv
Finlay,2,m,2016,neukoelln.csv
Jule,2,w,2016,neukoelln.csv
Finley,2,m,2016,neukoelln.csv
Juli,2,w,2016,neukoelln.csv
Florian,2,m,2016,neukoelln.csv
Karin,2,w,2016,neukoelln.csv
Fox,2,m,2016,neukoelln.csv
Kate,2,w,2016,neukoelln.csv
Frank,2,m,2016,neukoelln.csv
Klea,2,w,2016,neukoelln.csv
Fred,2,m,2016,neukoelln.csv
Kristina,2,w,2016,neukoelln.csv
Frieder,2,m,2016,neukoelln.csv
Larissa,2,w,2016,neukoelln.csv
Fynn,2,m,2016,neukoelln.csv
Layal,2,w,2016,neukoelln.csv
Gustav,2,m,2016,neukoelln.csv
Leandra,2,w,2016,neukoelln.csv
Hadi,2,m,2016,neukoelln.csv
Leila,2,w,2016,neukoelln.csv
Haidar,2,m,2016,neukoelln.csv
Lejla,2,w,2016,neukoelln.csv
Halil,2,m,2016,neukoelln.csv
Lenja,2,w,2016,neukoelln.csv
Hans,2,m,2016,neukoelln.csv
Leoni,2,w,2016,neukoelln.csv
Harry,2,m,2016,neukoelln.csv
Leonore,2,w,2016,neukoelln.csv
Hasan,2,m,2016,neukoelln.csv
Leyana,2,w,2016,neukoelln.csv
Heinrich,2,m,2016,neukoelln.csv
Liana,2,w,2016,neukoelln.csv
Hendrik,2,m,2016,neukoelln.csv
Lidija,2,w,2016,neukoelln.csv
İbrahim,2,m,2016,neukoelln.csv
Lieselotte,2,w,2016,neukoelln.csv
Ilja,2,m,2016,neukoelln.csv
Lijana,2,w,2016,neukoelln.csv
Ilkan,2,m,2016,neukoelln.csv
Lili,2,w,2016,neukoelln.csv
Ilyas,2,m,2016,neukoelln.csv
Lilia,2,w,2016,neukoelln.csv
Imran,2,m,2016,neukoelln.csv
Lin,2,w,2016,neukoelln.csv
Ingo,2,m,2016,neukoelln.csv
Lisbeth,2,w,2016,neukoelln.csv
Isa,2,m,2016,neukoelln.csv
Liz,2,w,2016,neukoelln.csv
Ismail,2,m,2016,neukoelln.csv
Ljiljana,2,w,2016,neukoelln.csv
Jack,2,m,2016,neukoelln.csv
Ljubinka,2,w,2016,neukoelln.csv
Jacques,2,m,2016,neukoelln.csv
Lore,2,w,2016,neukoelln.csv
Jamil,2,m,2016,neukoelln.csv
Louise,2,w,2016,neukoelln.csv
Janik,2,m,2016,neukoelln.csv
Lovisa,2,w,2016,neukoelln.csv
Jannes,2,m,2016,neukoelln.csv
Lucía,2,w,2016,neukoelln.csv
Jascha,2,m,2016,neukoelln.csv
Luzia,2,w,2016,neukoelln.csv
Jason,2,m,2016,neukoelln.csv
Malaak,2,w,2016,neukoelln.csv
Josef,2,m,2016,neukoelln.csv
Malea,2,w,2016,neukoelln.csv
Kacper,2,m,2016,neukoelln.csv
Malin,2,w,2016,neukoelln.csv
Kai,2,m,2016,neukoelln.csv
Mandy,2,w,2016,neukoelln.csv
Kassem,2,m,2016,neukoelln.csv
Marisol,2,w,2016,neukoelln.csv
Kemal,2,m,2016,neukoelln.csv
Marla,2,w,2016,neukoelln.csv
Kennedy,2,m,2016,neukoelln.csv
Masal,2,w,2016,neukoelln.csv
Kevin,2,m,2016,neukoelln.csv
May,2,w,2016,neukoelln.csv
Khalil,2,m,2016,neukoelln.csv
Mayla,2,w,2016,neukoelln.csv
Kiran,2,m,2016,neukoelln.csv
Melanie,2,w,2016,neukoelln.csv
Kirilov,2,m,2016,neukoelln.csv
Meliha,2,w,2016,neukoelln.csv
Klaus,2,m,2016,neukoelln.csv
Melissa,2,w,2016,neukoelln.csv
Kron,2,m,2016,neukoelln.csv
Mia-Sophie,2,w,2016,neukoelln.csv
Lars,2,m,2016,neukoelln.csv
Midea,2,w,2016,neukoelln.csv
Leevi,2,m,2016,neukoelln.csv
Monika,2,w,2016,neukoelln.csv
Lennard,2,m,2016,neukoelln.csv
My,2,w,2016,neukoelln.csv
Lenny,2,m,2016,neukoelln.csv
Nadine,2,w,2016,neukoelln.csv
Leonardo,2,m,2016,neukoelln.csv
Naomi,2,w,2016,neukoelln.csv
Leonas,2,m,2016,neukoelln.csv
Natalie,2,w,2016,neukoelln.csv
Leonhard,2,m,2016,neukoelln.csv
Neele,2,w,2016,neukoelln.csv
Lian,2,m,2016,neukoelln.csv
Nehir,2,w,2016,neukoelln.csv
Lias,2,m,2016,neukoelln.csv
Nicole,2,w,2016,neukoelln.csv
Lion,2,m,2016,neukoelln.csv
Nikita,2,w,2016,neukoelln.csv
Liyan,2,m,2016,neukoelln.csv
Nora,2,w,2016,neukoelln.csv
Lucian,2,m,2016,neukoelln.csv
Paige,2,w,2016,neukoelln.csv
Lui,2,m,2016,neukoelln.csv
Petra,2,w,2016,neukoelln.csv
Luka,2,m,2016,neukoelln.csv
Petrovna,2,w,2016,neukoelln.csv
Lutz,2,m,2016,neukoelln.csv
Philina,2,w,2016,neukoelln.csv
Maksymilian,2,m,2016,neukoelln.csv
Philine,2,w,2016,neukoelln.csv
Mario,2,m,2016,neukoelln.csv
Rabia,2,w,2016,neukoelln.csv
Marko,2,m,2016,neukoelln.csv
Rabiya,2,w,2016,neukoelln.csv
Marley,2,m,2016,neukoelln.csv
Rahaf,2,w,2016,neukoelln.csv
Marvin,2,m,2016,neukoelln.csv
Rebeca,2,w,2016,neukoelln.csv
Mateo,2,m,2016,neukoelln.csv
Rebecca,2,w,2016,neukoelln.csv
Mathias,2,m,2016,neukoelln.csv
Riem,2,w,2016,neukoelln.csv
Matthes,2,m,2016,neukoelln.csv
Rim,2,w,2016,neukoelln.csv
Miguel,2,m,2016,neukoelln.csv
Rita,2,w,2016,neukoelln.csv
Mio,2,m,2016,neukoelln.csv
Ruby,2,w,2016,neukoelln.csv
Miraç,2,m,2016,neukoelln.csv
Rukaya,2,w,2016,neukoelln.csv
Nam,2,m,2016,neukoelln.csv
Ruth,2,w,2016,neukoelln.csv
Nicholas,2,m,2016,neukoelln.csv
Selin,2,w,2016,neukoelln.csv
Nico,2,m,2016,neukoelln.csv
Selina,2,w,2016,neukoelln.csv
Nidal,2,m,2016,neukoelln.csv
Sergeevna,2,w,2016,neukoelln.csv
Nikodem,2,m,2016,neukoelln.csv
Sibeldzhanova,2,w,2016,neukoelln.csv
Nikolai,2,m,2016,neukoelln.csv
Sıla,2,w,2016,neukoelln.csv
Nima,2,m,2016,neukoelln.csv
Sirin,2,w,2016,neukoelln.csv
Nour,2,m,2016,neukoelln.csv
Sofie,2,w,2016,neukoelln.csv
Orhan,2,m,2016,neukoelln.csv
Stefania,2,w,2016,neukoelln.csv
Peter,2,m,2016,neukoelln.csv
Sultan,2,w,2016,neukoelln.csv
Phil,2,m,2016,neukoelln.csv
Summer,2,w,2016,neukoelln.csv
Phong,2,m,2016,neukoelln.csv
Svea,2,w,2016,neukoelln.csv
Piet,2,m,2016,neukoelln.csv
Tala,2,w,2016,neukoelln.csv
Prince,2,m,2016,neukoelln.csv
Talya,2,w,2016,neukoelln.csv
Rafael,2,m,2016,neukoelln.csv
Tamia,2,w,2016,neukoelln.csv
Rasim,2,m,2016,neukoelln.csv
Teresa,2,w,2016,neukoelln.csv
Reto,2,m,2016,neukoelln.csv
Theodora,2,w,2016,neukoelln.csv
Rio,2,m,2016,neukoelln.csv
Wanda,2,w,2016,neukoelln.csv
Robin,2,m,2016,neukoelln.csv
Wiebke,2,w,2016,neukoelln.csv
Rüzgar,2,m,2016,neukoelln.csv
Wilma,2,w,2016,neukoelln.csv
Salih,2,m,2016,neukoelln.csv
Yasin,2,w,2016,neukoelln.csv
Sami,2,m,2016,neukoelln.csv
Yasmina,2,w,2016,neukoelln.csv
Samir,2,m,2016,neukoelln.csv
Zahra,2,w,2016,neukoelln.csv
Seif,2,m,2016,neukoelln.csv
Zara,2,w,2016,neukoelln.csv
Seyyid,2,m,2016,neukoelln.csv
Zehra,2,w,2016,neukoelln.csv
Shawn,2,m,2016,neukoelln.csv
Zerya,2,w,2016,neukoelln.csv
Sinan,2,m,2016,neukoelln.csv
Zoe,2,w,2016,neukoelln.csv
Stephan,2,m,2016,neukoelln.csv
Zuzanna,2,w,2016,neukoelln.csv
Sven,2,m,2016,neukoelln.csv
Şerife,2,w,2016,neukoelln.csv
Taavi,2,m,2016,neukoelln.csv
Tamino,2,m,2016,neukoelln.csv
Tarik,2,m,2016,neukoelln.csv
Taylan,2,m,2016,neukoelln.csv
Taym,2,m,2016,neukoelln.csv
Thiago,2,m,2016,neukoelln.csv
Thies,2,m,2016,neukoelln.csv
Tiberius,2,m,2016,neukoelln.csv
Timur,2,m,2016,neukoelln.csv
Tristan,2,m,2016,neukoelln.csv
Uwe,2,m,2016,neukoelln.csv
Veselin,2,m,2016,neukoelln.csv
Victor,2,m,2016,neukoelln.csv
Viktor,2,m,2016,neukoelln.csv
Vo,2,m,2016,neukoelln.csv
Wanja,2,m,2016,neukoelln.csv
Yiğit,2,m,2016,neukoelln.csv
Younis,2,m,2016,neukoelln.csv
Yusef,2,m,2016,neukoelln.csv
Aalia,1,w,2016,neukoelln.csv
Abby,1,w,2016,neukoelln.csv
Abdel,1,w,2016,neukoelln.csv
Abigail-Jamie,1,w,2016,neukoelln.csv
Ada,1,w,2016,neukoelln.csv
Adelgunde,1,w,2016,neukoelln.csv
Adelheid,1,w,2016,neukoelln.csv
Adina,1,w,2016,neukoelln.csv
Adissa,1,w,2016,neukoelln.csv
Adriana,1,w,2016,neukoelln.csv
Aenne,1,w,2016,neukoelln.csv
Afia,1,w,2016,neukoelln.csv
Agatha,1,w,2016,neukoelln.csv
Agnes,1,w,2016,neukoelln.csv
Ahad,1,w,2016,neukoelln.csv
Ahmedova,1,w,2016,neukoelln.csv
Aicha,1,w,2016,neukoelln.csv
Aiisha,1,w,2016,neukoelln.csv
Aimee,1,w,2016,neukoelln.csv
Abaz,1,m,2016,neukoelln.csv
Aisel,1,w,2016,neukoelln.csv
Abbas,1,m,2016,neukoelln.csv
Ajla,1,w,2016,neukoelln.csv
Abdelrahman,1,m,2016,neukoelln.csv
Ajna,1,w,2016,neukoelln.csv
Abdi,1,m,2016,neukoelln.csv
Ajshe,1,w,2016,neukoelln.csv
Abdul,1,m,2016,neukoelln.csv
Ajubi,1,w,2016,neukoelln.csv
Abdul-Rahman,1,m,2016,neukoelln.csv
Akouba,1,w,2016,neukoelln.csv
Abdurrahman,1,m,2016,neukoelln.csv
Alaa,1,w,2016,neukoelln.csv
Abed,1,m,2016,neukoelln.csv
Alara,1,w,2016,neukoelln.csv
Abram,1,m,2016,neukoelln.csv
Albiona,1,w,2016,neukoelln.csv
Adı-Güzel,1,m,2016,neukoelln.csv
Alecia,1,w,2016,neukoelln.csv
Adilcan,1,m,2016,neukoelln.csv
Aleeandra,1,w,2016,neukoelln.csv
Ady,1,m,2016,neukoelln.csv
Aleksandrovna,1,w,2016,neukoelln.csv
Agit,1,m,2016,neukoelln.csv
Alexandra,1,w,2016,neukoelln.csv
Ahyaan,1,m,2016,neukoelln.csv
Ali,1,w,2016,neukoelln.csv
Aiden,1,m,2016,neukoelln.csv
Alicia,1,w,2016,neukoelln.csv
Ajan,1,m,2016,neukoelln.csv
Alicja,1,w,2016,neukoelln.csv
Akim,1,m,2016,neukoelln.csv
Alien,1,w,2016,neukoelln.csv
Al,1,m,2016,neukoelln.csv
Aliha,1,w,2016,neukoelln.csv
Al-Amin,1,m,2016,neukoelln.csv
Alisha,1,w,2016,neukoelln.csv
Al-Karrar,1,m,2016,neukoelln.csv
Alissia,1,w,2016,neukoelln.csv
Alain,1,m,2016,neukoelln.csv
Aliyah,1,w,2016,neukoelln.csv
Alaskari,1,m,2016,neukoelln.csv
Alleria,1,w,2016,neukoelln.csv
Albrecht,1,m,2016,neukoelln.csv
Almina,1,w,2016,neukoelln.csv
Aldo,1,m,2016,neukoelln.csv
Almira,1,w,2016,neukoelln.csv
Alejandro-Angelo,1,m,2016,neukoelln.csv
Alona,1,w,2016,neukoelln.csv
Aleksije,1,m,2016,neukoelln.csv
Alondra,1,w,2016,neukoelln.csv
Alembert,1,m,2016,neukoelln.csv
Alya,1,w,2016,neukoelln.csv
Alexandre,1,m,2016,neukoelln.csv
Alysha,1,w,2016,neukoelln.csv
Alexandros,1,m,2016,neukoelln.csv
Amal,1,w,2016,neukoelln.csv
Alexandru,1,m,2016,neukoelln.csv
Amalie,1,w,2016,neukoelln.csv
Alfons,1,m,2016,neukoelln.csv
Amandine,1,w,2016,neukoelln.csv
Alhadi,1,m,2016,neukoelln.csv
Amani,1,w,2016,neukoelln.csv
Alialp,1,m,2016,neukoelln.csv
Amara,1,w,2016,neukoelln.csv
Allah,1,m,2016,neukoelln.csv
Amaya,1,w,2016,neukoelln.csv
Almas,1,m,2016,neukoelln.csv
Amba,1,w,2016,neukoelln.csv
Alparslan,1,m,2016,neukoelln.csv
Amber,1,w,2016,neukoelln.csv
Alper,1,m,2016,neukoelln.csv
Ameera,1,w,2016,neukoelln.csv
Alperen,1,m,2016,neukoelln.csv
Amie,1,w,2016,neukoelln.csv
Alrik,1,m,2016,neukoelln.csv
Amilya,1,w,2016,neukoelln.csv
Altay,1,m,2016,neukoelln.csv
Amine,1,w,2016,neukoelln.csv
Alvin,1,m,2016,neukoelln.csv
Ammar,1,w,2016,neukoelln.csv
Alyoshev,1,m,2016,neukoelln.csv
Ana,1,w,2016,neukoelln.csv
Amadeusz,1,m,2016,neukoelln.csv
Anabel,1,w,2016,neukoelln.csv
Amani,1,m,2016,neukoelln.csv
Anabella,1,w,2016,neukoelln.csv
Amed,1,m,2016,neukoelln.csv
Anael,1,w,2016,neukoelln.csv
Amponsa,1,m,2016,neukoelln.csv
Anaisa,1,w,2016,neukoelln.csv
Ananda,1,m,2016,neukoelln.csv
Andrea,1,w,2016,neukoelln.csv
Andreev,1,m,2016,neukoelln.csv
Andriana,1,w,2016,neukoelln.csv
Andreevič,1,m,2016,neukoelln.csv
Andrine,1,w,2016,neukoelln.csv
Andrey,1,m,2016,neukoelln.csv
Anelieva,1,w,2016,neukoelln.csv
Andrzej,1,m,2016,neukoelln.csv
Anelija,1,w,2016,neukoelln.csv
András,1,m,2016,neukoelln.csv
Angelinova,1,w,2016,neukoelln.csv
Anduen,1,m,2016,neukoelln.csv
Angelova,1,w,2016,neukoelln.csv
Anel,1,m,2016,neukoelln.csv
Aniko,1,w,2016,neukoelln.csv
Anes,1,m,2016,neukoelln.csv
Anina,1,w,2016,neukoelln.csv
Anferny,1,m,2016,neukoelln.csv
Anisa-Elisabeth,1,w,2016,neukoelln.csv
Anh,1,m,2016,neukoelln.csv
Anissa,1,w,2016,neukoelln.csv
Anil,1,m,2016,neukoelln.csv
Anita,1,w,2016,neukoelln.csv
Anoush,1,m,2016,neukoelln.csv
Anjolaoluwa,1,w,2016,neukoelln.csv
Ansgar,1,m,2016,neukoelln.csv
Anna-Josefine,1,w,2016,neukoelln.csv
Antoni,1,m,2016,neukoelln.csv
Anna-Lena,1,w,2016,neukoelln.csv
Antonius,1,m,2016,neukoelln.csv
Anna-Lisa,1,w,2016,neukoelln.csv
Antonov,1,m,2016,neukoelln.csv
Anne,1,w,2016,neukoelln.csv
Antonovič,1,m,2016,neukoelln.csv
Annemarie,1,w,2016,neukoelln.csv
Aram,1,m,2016,neukoelln.csv
Anni,1,w,2016,neukoelln.csv
Arcenciel,1,m,2016,neukoelln.csv
Annie,1,w,2016,neukoelln.csv
Ares,1,m,2016,neukoelln.csv
Annika,1,w,2016,neukoelln.csv
Ari,1,m,2016,neukoelln.csv
Anny,1,w,2016,neukoelln.csv
Arin,1,m,2016,neukoelln.csv
Antonia-Tabita,1,w,2016,neukoelln.csv
Armando,1,m,2016,neukoelln.csv
Antonie,1,w,2016,neukoelln.csv
Arminius,1,m,2016,neukoelln.csv
Antonie-Jeanne,1,w,2016,neukoelln.csv
Arnold,1,m,2016,neukoelln.csv
Antonieta,1,w,2016,neukoelln.csv
Arshaan,1,m,2016,neukoelln.csv
Anuk,1,w,2016,neukoelln.csv
Arsif,1,m,2016,neukoelln.csv
Anyawu,1,w,2016,neukoelln.csv
Artem,1,m,2016,neukoelln.csv
Arbnora,1,w,2016,neukoelln.csv
Artemij,1,m,2016,neukoelln.csv
Aria,1,w,2016,neukoelln.csv
Artjom,1,m,2016,neukoelln.csv
Arielle,1,w,2016,neukoelln.csv
Arun,1,m,2016,neukoelln.csv
Arifa,1,w,2016,neukoelln.csv
Aryan,1,m,2016,neukoelln.csv
Arijana,1,w,2016,neukoelln.csv
Asaad,1,m,2016,neukoelln.csv
Arilena,1,w,2016,neukoelln.csv
Asem,1,m,2016,neukoelln.csv
Arina,1,w,2016,neukoelln.csv
Asen,1,m,2016,neukoelln.csv
Arjin,1,w,2016,neukoelln.csv
Asenov,1,m,2016,neukoelln.csv
Arsenova,1,w,2016,neukoelln.csv
Asomaning-Adjei,1,m,2016,neukoelln.csv
