Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Apolonia,1,w,2015,tempelhof-schoeneberg.csv
Anatol,1,m,2015,tempelhof-schoeneberg.csv
April,1,w,2015,tempelhof-schoeneberg.csv
Anawin,1,m,2015,tempelhof-schoeneberg.csv
Arike,1,w,2015,tempelhof-schoeneberg.csv
Andis,1,m,2015,tempelhof-schoeneberg.csv
Ariona,1,w,2015,tempelhof-schoeneberg.csv
Andre,1,m,2015,tempelhof-schoeneberg.csv
Arite,1,w,2015,tempelhof-schoeneberg.csv
Andrei,1,m,2015,tempelhof-schoeneberg.csv
Arja,1,w,2015,tempelhof-schoeneberg.csv
Andrés,1,m,2015,tempelhof-schoeneberg.csv
Arnisa,1,w,2015,tempelhof-schoeneberg.csv
Anef,1,m,2015,tempelhof-schoeneberg.csv
Arrey,1,w,2015,tempelhof-schoeneberg.csv
Angel,1,m,2015,tempelhof-schoeneberg.csv
Artemis,1,w,2015,tempelhof-schoeneberg.csv
Angelis,1,m,2015,tempelhof-schoeneberg.csv
Aruna,1,w,2015,tempelhof-schoeneberg.csv
Anhel,1,m,2015,tempelhof-schoeneberg.csv
Arwen,1,w,2015,tempelhof-schoeneberg.csv
Aniik,1,m,2015,tempelhof-schoeneberg.csv
Arîn,1,w,2015,tempelhof-schoeneberg.csv
Anil,1,m,2015,tempelhof-schoeneberg.csv
Asare,1,w,2015,tempelhof-schoeneberg.csv
Anna,1,m,2015,tempelhof-schoeneberg.csv
Asel,1,w,2015,tempelhof-schoeneberg.csv
Anouar,1,m,2015,tempelhof-schoeneberg.csv
Asena,1,w,2015,tempelhof-schoeneberg.csv
Antanas,1,m,2015,tempelhof-schoeneberg.csv
Ashley,1,w,2015,tempelhof-schoeneberg.csv
Anto,1,m,2015,tempelhof-schoeneberg.csv
Asil,1,w,2015,tempelhof-schoeneberg.csv
Antonijo,1,m,2015,tempelhof-schoeneberg.csv
Asmin,1,w,2015,tempelhof-schoeneberg.csv
Anuuk,1,m,2015,tempelhof-schoeneberg.csv
Asmîn,1,w,2015,tempelhof-schoeneberg.csv
Aqsa,1,m,2015,tempelhof-schoeneberg.csv
Asparuhova,1,w,2015,tempelhof-schoeneberg.csv
Aquilino,1,m,2015,tempelhof-schoeneberg.csv
Assil,1,w,2015,tempelhof-schoeneberg.csv
Aramis,1,m,2015,tempelhof-schoeneberg.csv
Atieno,1,w,2015,tempelhof-schoeneberg.csv
Arcadius,1,m,2015,tempelhof-schoeneberg.csv
Atika,1,w,2015,tempelhof-schoeneberg.csv
Arend,1,m,2015,tempelhof-schoeneberg.csv
Augusta,1,w,2015,tempelhof-schoeneberg.csv
Ares,1,m,2015,tempelhof-schoeneberg.csv
Auguste,1,w,2015,tempelhof-schoeneberg.csv
Arian,1,m,2015,tempelhof-schoeneberg.csv
Aurelie,1,w,2015,tempelhof-schoeneberg.csv
Arieh,1,m,2015,tempelhof-schoeneberg.csv
Aurélie,1,w,2015,tempelhof-schoeneberg.csv
Arik,1,m,2015,tempelhof-schoeneberg.csv
Avelina,1,w,2015,tempelhof-schoeneberg.csv
Aristide,1,m,2015,tempelhof-schoeneberg.csv
Avital,1,w,2015,tempelhof-schoeneberg.csv
Aristodemo,1,m,2015,tempelhof-schoeneberg.csv
Awa,1,w,2015,tempelhof-schoeneberg.csv
Arkadiusz,1,m,2015,tempelhof-schoeneberg.csv
Aycan,1,w,2015,tempelhof-schoeneberg.csv
Armaan,1,m,2015,tempelhof-schoeneberg.csv
Aysche,1,w,2015,tempelhof-schoeneberg.csv
Armen,1,m,2015,tempelhof-schoeneberg.csv
Ayten,1,w,2015,tempelhof-schoeneberg.csv
Arnim,1,m,2015,tempelhof-schoeneberg.csv
Ayukmanyi,1,w,2015,tempelhof-schoeneberg.csv
Arno,1,m,2015,tempelhof-schoeneberg.csv
Ayşenur,1,w,2015,tempelhof-schoeneberg.csv
Arnulf,1,m,2015,tempelhof-schoeneberg.csv
Azaa,1,w,2015,tempelhof-schoeneberg.csv
Arssen,1,m,2015,tempelhof-schoeneberg.csv
Azemova,1,w,2015,tempelhof-schoeneberg.csv
Artem,1,m,2015,tempelhof-schoeneberg.csv
Babara,1,w,2015,tempelhof-schoeneberg.csv
Artiol,1,m,2015,tempelhof-schoeneberg.csv
Badiha,1,w,2015,tempelhof-schoeneberg.csv
Artjom,1,m,2015,tempelhof-schoeneberg.csv
Barbara,1,w,2015,tempelhof-schoeneberg.csv
Arun,1,m,2015,tempelhof-schoeneberg.csv
Batoul,1,w,2015,tempelhof-schoeneberg.csv
Asaf,1,m,2015,tempelhof-schoeneberg.csv
Bayan,1,w,2015,tempelhof-schoeneberg.csv
Aseel,1,m,2015,tempelhof-schoeneberg.csv
Beate,1,w,2015,tempelhof-schoeneberg.csv
Aslan,1,m,2015,tempelhof-schoeneberg.csv
Beatriz,1,w,2015,tempelhof-schoeneberg.csv
Assem,1,m,2015,tempelhof-schoeneberg.csv
Bego,1,w,2015,tempelhof-schoeneberg.csv
Astro,1,m,2015,tempelhof-schoeneberg.csv
Belinay,1,w,2015,tempelhof-schoeneberg.csv
Ata,1,m,2015,tempelhof-schoeneberg.csv
Bella-Jasmin,1,w,2015,tempelhof-schoeneberg.csv
Ateş,1,m,2015,tempelhof-schoeneberg.csv
Belén,1,w,2015,tempelhof-schoeneberg.csv
Atreo,1,m,2015,tempelhof-schoeneberg.csv
Benita,1,w,2015,tempelhof-schoeneberg.csv
Atticus,1,m,2015,tempelhof-schoeneberg.csv
Bensu,1,w,2015,tempelhof-schoeneberg.csv
Attila,1,m,2015,tempelhof-schoeneberg.csv
Bente,1,w,2015,tempelhof-schoeneberg.csv
Aues,1,m,2015,tempelhof-schoeneberg.csv
Berfin,1,w,2015,tempelhof-schoeneberg.csv
Auguste,1,m,2015,tempelhof-schoeneberg.csv
Berina,1,w,2015,tempelhof-schoeneberg.csv
Augusto,1,m,2015,tempelhof-schoeneberg.csv
Berna,1,w,2015,tempelhof-schoeneberg.csv
Augustus,1,m,2015,tempelhof-schoeneberg.csv
Betül,1,w,2015,tempelhof-schoeneberg.csv
Aurel,1,m,2015,tempelhof-schoeneberg.csv
Beverly,1,w,2015,tempelhof-schoeneberg.csv
Aurelian,1,m,2015,tempelhof-schoeneberg.csv
Bianka,1,w,2015,tempelhof-schoeneberg.csv
Aurelius,1,m,2015,tempelhof-schoeneberg.csv
Bibiana,1,w,2015,tempelhof-schoeneberg.csv
Aviel,1,m,2015,tempelhof-schoeneberg.csv
Bike,1,w,2015,tempelhof-schoeneberg.csv
Axel,1,m,2015,tempelhof-schoeneberg.csv
Bintu,1,w,2015,tempelhof-schoeneberg.csv
Ayaan,1,m,2015,tempelhof-schoeneberg.csv
Birgit,1,w,2015,tempelhof-schoeneberg.csv
Aybars,1,m,2015,tempelhof-schoeneberg.csv
Bistra,1,w,2015,tempelhof-schoeneberg.csv
Ayoub,1,m,2015,tempelhof-schoeneberg.csv
Blanca,1,w,2015,tempelhof-schoeneberg.csv
Azaan,1,m,2015,tempelhof-schoeneberg.csv
Blessings,1,w,2015,tempelhof-schoeneberg.csv
Azan,1,m,2015,tempelhof-schoeneberg.csv
Bliss,1,w,2015,tempelhof-schoeneberg.csv
Azat,1,m,2015,tempelhof-schoeneberg.csv
Blu,1,w,2015,tempelhof-schoeneberg.csv
Azem,1,m,2015,tempelhof-schoeneberg.csv
Boakyewaa,1,w,2015,tempelhof-schoeneberg.csv
Babatunde,1,m,2015,tempelhof-schoeneberg.csv
Bogumiła,1,w,2015,tempelhof-schoeneberg.csv
Bacary,1,m,2015,tempelhof-schoeneberg.csv
Boluwatife,1,w,2015,tempelhof-schoeneberg.csv
Bader,1,m,2015,tempelhof-schoeneberg.csv
Borisovna,1,w,2015,tempelhof-schoeneberg.csv
Baha-Eray,1,m,2015,tempelhof-schoeneberg.csv
Boróka,1,w,2015,tempelhof-schoeneberg.csv
Bai,1,m,2015,tempelhof-schoeneberg.csv
Botel,1,w,2015,tempelhof-schoeneberg.csv
Baldur,1,m,2015,tempelhof-schoeneberg.csv
Brigitta,1,w,2015,tempelhof-schoeneberg.csv
Bangaly,1,m,2015,tempelhof-schoeneberg.csv
Buchholz,1,w,2015,tempelhof-schoeneberg.csv
Bao,1,m,2015,tempelhof-schoeneberg.csv
Básheba,1,w,2015,tempelhof-schoeneberg.csv
Baran,1,m,2015,tempelhof-schoeneberg.csv
Bärbel,1,w,2015,tempelhof-schoeneberg.csv
Baris,1,m,2015,tempelhof-schoeneberg.csv
Caitlyn,1,w,2015,tempelhof-schoeneberg.csv
Barkat,1,m,2015,tempelhof-schoeneberg.csv
Camelia,1,w,2015,tempelhof-schoeneberg.csv
Bartosz,1,m,2015,tempelhof-schoeneberg.csv
Carina,1,w,2015,tempelhof-schoeneberg.csv
Bastien,1,m,2015,tempelhof-schoeneberg.csv
Carine,1,w,2015,tempelhof-schoeneberg.csv
Baturhan,1,m,2015,tempelhof-schoeneberg.csv
Carlina,1,w,2015,tempelhof-schoeneberg.csv
Beat,1,m,2015,tempelhof-schoeneberg.csv
Carline,1,w,2015,tempelhof-schoeneberg.csv
Bedirhan,1,m,2015,tempelhof-schoeneberg.csv
Carolann,1,w,2015,tempelhof-schoeneberg.csv
Beené,1,m,2015,tempelhof-schoeneberg.csv
Carolina,1,w,2015,tempelhof-schoeneberg.csv
Ben-Thorin,1,m,2015,tempelhof-schoeneberg.csv
Carolyn-Jade,1,w,2015,tempelhof-schoeneberg.csv
Benedict,1,m,2015,tempelhof-schoeneberg.csv
Catalea,1,w,2015,tempelhof-schoeneberg.csv
Bengt,1,m,2015,tempelhof-schoeneberg.csv
Caterina,1,w,2015,tempelhof-schoeneberg.csv
Bennett,1,m,2015,tempelhof-schoeneberg.csv
Catherin,1,w,2015,tempelhof-schoeneberg.csv
Benny,1,m,2015,tempelhof-schoeneberg.csv
Celeste,1,w,2015,tempelhof-schoeneberg.csv
Bente,1,m,2015,tempelhof-schoeneberg.csv
Celestine,1,w,2015,tempelhof-schoeneberg.csv
Benvenuto,1,m,2015,tempelhof-schoeneberg.csv
Celia,1,w,2015,tempelhof-schoeneberg.csv
Berdan,1,m,2015,tempelhof-schoeneberg.csv
Cemre,1,w,2015,tempelhof-schoeneberg.csv
Berete,1,m,2015,tempelhof-schoeneberg.csv
Ceyda-Nilani,1,w,2015,tempelhof-schoeneberg.csv
Bidur,1,m,2015,tempelhof-schoeneberg.csv
Ceyla,1,w,2015,tempelhof-schoeneberg.csv
Bilâl,1,m,2015,tempelhof-schoeneberg.csv
Ceylin,1,w,2015,tempelhof-schoeneberg.csv
Blake,1,m,2015,tempelhof-schoeneberg.csv
Chadlia,1,w,2015,tempelhof-schoeneberg.csv
Bo-Richard,1,m,2015,tempelhof-schoeneberg.csv
Charitas,1,w,2015,tempelhof-schoeneberg.csv
Bob,1,m,2015,tempelhof-schoeneberg.csv
Charleen,1,w,2015,tempelhof-schoeneberg.csv
Boban,1,m,2015,tempelhof-schoeneberg.csv
Charlotta,1,w,2015,tempelhof-schoeneberg.csv
Bobi,1,m,2015,tempelhof-schoeneberg.csv
Charly,1,w,2015,tempelhof-schoeneberg.csv
Bojan,1,m,2015,tempelhof-schoeneberg.csv
Chayene,1,w,2015,tempelhof-schoeneberg.csv
Boris,1,m,2015,tempelhof-schoeneberg.csv
Chayenne,1,w,2015,tempelhof-schoeneberg.csv
Boulologo,1,m,2015,tempelhof-schoeneberg.csv
Chi,1,w,2015,tempelhof-schoeneberg.csv
Bradley,1,m,2015,tempelhof-schoeneberg.csv
Chiara,1,w,2015,tempelhof-schoeneberg.csv
Brain,1,m,2015,tempelhof-schoeneberg.csv
Chimamanda,1,w,2015,tempelhof-schoeneberg.csv
Bram,1,m,2015,tempelhof-schoeneberg.csv
Chinaza,1,w,2015,tempelhof-schoeneberg.csv
Brian,1,m,2015,tempelhof-schoeneberg.csv
Chinonyerem,1,w,2015,tempelhof-schoeneberg.csv
Bunhau,1,m,2015,tempelhof-schoeneberg.csv
Chloé,1,w,2015,tempelhof-schoeneberg.csv
Burkhard,1,m,2015,tempelhof-schoeneberg.csv
Christa,1,w,2015,tempelhof-schoeneberg.csv
Buğra,1,m,2015,tempelhof-schoeneberg.csv
Chrystelle,1,w,2015,tempelhof-schoeneberg.csv
Béla,1,m,2015,tempelhof-schoeneberg.csv
Cindy,1,w,2015,tempelhof-schoeneberg.csv
Caio,1,m,2015,tempelhof-schoeneberg.csv
Clémence,1,w,2015,tempelhof-schoeneberg.csv
Calle,1,m,2015,tempelhof-schoeneberg.csv
Colletta,1,w,2015,tempelhof-schoeneberg.csv
Calvin,1,m,2015,tempelhof-schoeneberg.csv
Cordula,1,w,2015,tempelhof-schoeneberg.csv
Camilo,1,m,2015,tempelhof-schoeneberg.csv
Cosima,1,w,2015,tempelhof-schoeneberg.csv
Carmelo,1,m,2015,tempelhof-schoeneberg.csv
Crystal,1,w,2015,tempelhof-schoeneberg.csv
Carsten,1,m,2015,tempelhof-schoeneberg.csv
Céline,1,w,2015,tempelhof-schoeneberg.csv
Cash,1,m,2015,tempelhof-schoeneberg.csv
Dafina,1,w,2015,tempelhof-schoeneberg.csv
Casper,1,m,2015,tempelhof-schoeneberg.csv
Dagmar,1,w,2015,tempelhof-schoeneberg.csv
Cassian,1,m,2015,tempelhof-schoeneberg.csv
Dagmara,1,w,2015,tempelhof-schoeneberg.csv
Cebrail,1,m,2015,tempelhof-schoeneberg.csv
Dajla,1,w,2015,tempelhof-schoeneberg.csv
Ceng,1,m,2015,tempelhof-schoeneberg.csv
Dalal,1,w,2015,tempelhof-schoeneberg.csv
Cengiz,1,m,2015,tempelhof-schoeneberg.csv
Daleen,1,w,2015,tempelhof-schoeneberg.csv
Cevher,1,m,2015,tempelhof-schoeneberg.csv
Dalia,1,w,2015,tempelhof-schoeneberg.csv
Charith,1,m,2015,tempelhof-schoeneberg.csv
Daliah-Zahra,1,w,2015,tempelhof-schoeneberg.csv
Cheng-Feng,1,m,2015,tempelhof-schoeneberg.csv
Dalija,1,w,2015,tempelhof-schoeneberg.csv
Chengtai,1,m,2015,tempelhof-schoeneberg.csv
Dalía,1,w,2015,tempelhof-schoeneberg.csv
Chimaobi,1,m,2015,tempelhof-schoeneberg.csv
Damke,1,w,2015,tempelhof-schoeneberg.csv
Chimdiomimi,1,m,2015,tempelhof-schoeneberg.csv
Dania,1,w,2015,tempelhof-schoeneberg.csv
Chinemerem,1,m,2015,tempelhof-schoeneberg.csv
Daniela,1,w,2015,tempelhof-schoeneberg.csv
Chinguun,1,m,2015,tempelhof-schoeneberg.csv
Danika,1,w,2015,tempelhof-schoeneberg.csv
Christjano,1,m,2015,tempelhof-schoeneberg.csv
Dede,1,w,2015,tempelhof-schoeneberg.csv
Christos,1,m,2015,tempelhof-schoeneberg.csv
Delphine,1,w,2015,tempelhof-schoeneberg.csv
Ciànn,1,m,2015,tempelhof-schoeneberg.csv
Derin,1,w,2015,tempelhof-schoeneberg.csv
Clark,1,m,2015,tempelhof-schoeneberg.csv
Devin,1,w,2015,tempelhof-schoeneberg.csv
Claudius,1,m,2015,tempelhof-schoeneberg.csv
Deyanovna,1,w,2015,tempelhof-schoeneberg.csv
Clément,1,m,2015,tempelhof-schoeneberg.csv
Diana-Milica,1,w,2015,tempelhof-schoeneberg.csv
Cody-Jackson,1,m,2015,tempelhof-schoeneberg.csv
Diba,1,w,2015,tempelhof-schoeneberg.csv
Collins,1,m,2015,tempelhof-schoeneberg.csv
Dilruba,1,w,2015,tempelhof-schoeneberg.csv
Conner,1,m,2015,tempelhof-schoeneberg.csv
Dılşa,1,w,2015,tempelhof-schoeneberg.csv
Connor,1,m,2015,tempelhof-schoeneberg.csv
Dimitra,1,w,2015,tempelhof-schoeneberg.csv
Conrad,1,m,2015,tempelhof-schoeneberg.csv
Diren,1,w,2015,tempelhof-schoeneberg.csv
Conradin,1,m,2015,tempelhof-schoeneberg.csv
Dita,1,w,2015,tempelhof-schoeneberg.csv
Constantin-Alexandru,1,m,2015,tempelhof-schoeneberg.csv
Divya,1,w,2015,tempelhof-schoeneberg.csv
Cooper,1,m,2015,tempelhof-schoeneberg.csv
Domain,1,w,2015,tempelhof-schoeneberg.csv
Cordt,1,m,2015,tempelhof-schoeneberg.csv
Doreen,1,w,2015,tempelhof-schoeneberg.csv
Corvin,1,m,2015,tempelhof-schoeneberg.csv
Doussu,1,w,2015,tempelhof-schoeneberg.csv
Cristiano,1,m,2015,tempelhof-schoeneberg.csv
Dream,1,w,2015,tempelhof-schoeneberg.csv
Daan,1,m,2015,tempelhof-schoeneberg.csv
Dua,1,w,2015,tempelhof-schoeneberg.csv
Daimon,1,m,2015,tempelhof-schoeneberg.csv
Duru,1,w,2015,tempelhof-schoeneberg.csv
Daimon-Jerome,1,m,2015,tempelhof-schoeneberg.csv
Duâ,1,w,2015,tempelhof-schoeneberg.csv
Dalgan,1,m,2015,tempelhof-schoeneberg.csv
Ebba,1,w,2015,tempelhof-schoeneberg.csv
Dalibor,1,m,2015,tempelhof-schoeneberg.csv
Ebrar,1,w,2015,tempelhof-schoeneberg.csv
Damiano,1,m,2015,tempelhof-schoeneberg.csv
Ecem,1,w,2015,tempelhof-schoeneberg.csv
Damien,1,m,2015,tempelhof-schoeneberg.csv
Ecenur,1,w,2015,tempelhof-schoeneberg.csv
Dan,1,m,2015,tempelhof-schoeneberg.csv
Edessa,1,w,2015,tempelhof-schoeneberg.csv
Dang,1,m,2015,tempelhof-schoeneberg.csv
Edita,1,w,2015,tempelhof-schoeneberg.csv
Danqing,1,m,2015,tempelhof-schoeneberg.csv
Eftelya,1,w,2015,tempelhof-schoeneberg.csv
Dante,1,m,2015,tempelhof-schoeneberg.csv
Ekaterina,1,w,2015,tempelhof-schoeneberg.csv
Danyel,1,m,2015,tempelhof-schoeneberg.csv
Ekemini,1,w,2015,tempelhof-schoeneberg.csv
Dara,1,m,2015,tempelhof-schoeneberg.csv
El,1,w,2015,tempelhof-schoeneberg.csv
Darek,1,m,2015,tempelhof-schoeneberg.csv
Ela-Nur,1,w,2015,tempelhof-schoeneberg.csv
Daren,1,m,2015,tempelhof-schoeneberg.csv
Elabbar,1,w,2015,tempelhof-schoeneberg.csv
Darian,1,m,2015,tempelhof-schoeneberg.csv
Elaina,1,w,2015,tempelhof-schoeneberg.csv
Darijo,1,m,2015,tempelhof-schoeneberg.csv
Elana,1,w,2015,tempelhof-schoeneberg.csv
Dario,1,m,2015,tempelhof-schoeneberg.csv
Eleah,1,w,2015,tempelhof-schoeneberg.csv
Dave,1,m,2015,tempelhof-schoeneberg.csv
Elenie,1,w,2015,tempelhof-schoeneberg.csv
Davie,1,m,2015,tempelhof-schoeneberg.csv
Elfa,1,w,2015,tempelhof-schoeneberg.csv
Davud,1,m,2015,tempelhof-schoeneberg.csv
Elfrida,1,w,2015,tempelhof-schoeneberg.csv
Davut,1,m,2015,tempelhof-schoeneberg.csv
Elias,1,w,2015,tempelhof-schoeneberg.csv
Dean,1,m,2015,tempelhof-schoeneberg.csv
Elie,1,w,2015,tempelhof-schoeneberg.csv
Demian,1,m,2015,tempelhof-schoeneberg.csv
Elif-Azra,1,w,2015,tempelhof-schoeneberg.csv
Derek,1,m,2015,tempelhof-schoeneberg.csv
Elifsu,1,w,2015,tempelhof-schoeneberg.csv
Detlef,1,m,2015,tempelhof-schoeneberg.csv
Eline,1,w,2015,tempelhof-schoeneberg.csv
Devin,1,m,2015,tempelhof-schoeneberg.csv
Elissa,1,w,2015,tempelhof-schoeneberg.csv
Devin-Joel,1,m,2015,tempelhof-schoeneberg.csv
Elizan,1,w,2015,tempelhof-schoeneberg.csv
Diab,1,m,2015,tempelhof-schoeneberg.csv
Elizaveta,1,w,2015,tempelhof-schoeneberg.csv
Dieter,1,m,2015,tempelhof-schoeneberg.csv
Ellena,1,w,2015,tempelhof-schoeneberg.csv
Dietrich,1,m,2015,tempelhof-schoeneberg.csv
Ellenie,1,w,2015,tempelhof-schoeneberg.csv
Dimitrios,1,m,2015,tempelhof-schoeneberg.csv
Ellida,1,w,2015,tempelhof-schoeneberg.csv
Dino,1,m,2015,tempelhof-schoeneberg.csv
Ellie,1,w,2015,tempelhof-schoeneberg.csv
Divine,1,m,2015,tempelhof-schoeneberg.csv
Elodie,1,w,2015,tempelhof-schoeneberg.csv
Djamil,1,m,2015,tempelhof-schoeneberg.csv
Eloise,1,w,2015,tempelhof-schoeneberg.csv
Domenick,1,m,2015,tempelhof-schoeneberg.csv
Elsita,1,w,2015,tempelhof-schoeneberg.csv
Domenik,1,m,2015,tempelhof-schoeneberg.csv
Eluney,1,w,2015,tempelhof-schoeneberg.csv
Dominic,1,m,2015,tempelhof-schoeneberg.csv
Emely,1,w,2015,tempelhof-schoeneberg.csv
Don,1,m,2015,tempelhof-schoeneberg.csv
Emil,1,w,2015,tempelhof-schoeneberg.csv
Donik,1,m,2015,tempelhof-schoeneberg.csv
Emili,1,w,2015,tempelhof-schoeneberg.csv
Drake,1,m,2015,tempelhof-schoeneberg.csv
Emilia-Sophie,1,w,2015,tempelhof-schoeneberg.csv
Drinor,1,m,2015,tempelhof-schoeneberg.csv
Emilya,1,w,2015,tempelhof-schoeneberg.csv
Duc,1,m,2015,tempelhof-schoeneberg.csv
Emmanuelle,1,w,2015,tempelhof-schoeneberg.csv
Dustin-Jayden,1,m,2015,tempelhof-schoeneberg.csv
Emmeline,1,w,2015,tempelhof-schoeneberg.csv
Duy,1,m,2015,tempelhof-schoeneberg.csv
Emmelya,1,w,2015,tempelhof-schoeneberg.csv
Dzeko-Azem,1,m,2015,tempelhof-schoeneberg.csv
Emmi,1,w,2015,tempelhof-schoeneberg.csv
Dzhyuneytov,1,m,2015,tempelhof-schoeneberg.csv
Emília,1,w,2015,tempelhof-schoeneberg.csv
Dzintars,1,m,2015,tempelhof-schoeneberg.csv
Eninam,1,w,2015,tempelhof-schoeneberg.csv
Eberhard,1,m,2015,tempelhof-schoeneberg.csv
Enna,1,w,2015,tempelhof-schoeneberg.csv
Eddi,1,m,2015,tempelhof-schoeneberg.csv
Enni,1,w,2015,tempelhof-schoeneberg.csv
Edison,1,m,2015,tempelhof-schoeneberg.csv
Enver,1,w,2015,tempelhof-schoeneberg.csv
Ediz,1,m,2015,tempelhof-schoeneberg.csv
Eon,1,w,2015,tempelhof-schoeneberg.csv
Edkar,1,m,2015,tempelhof-schoeneberg.csv
Era,1,w,2015,tempelhof-schoeneberg.csv
Edmund,1,m,2015,tempelhof-schoeneberg.csv
Eranda,1,w,2015,tempelhof-schoeneberg.csv
Edon,1,m,2015,tempelhof-schoeneberg.csv
Erika,1,w,2015,tempelhof-schoeneberg.csv
Eduardo,1,m,2015,tempelhof-schoeneberg.csv
Erina,1,w,2015,tempelhof-schoeneberg.csv
Edvard,1,m,2015,tempelhof-schoeneberg.csv
Ernada,1,w,2015,tempelhof-schoeneberg.csv
Edvin,1,m,2015,tempelhof-schoeneberg.csv
Eslim,1,w,2015,tempelhof-schoeneberg.csv
Ejike,1,m,2015,tempelhof-schoeneberg.csv
Esna,1,w,2015,tempelhof-schoeneberg.csv
Ekangwe,1,m,2015,tempelhof-schoeneberg.csv
Estelle,1,w,2015,tempelhof-schoeneberg.csv
El-Din,1,m,2015,tempelhof-schoeneberg.csv
Ester,1,w,2015,tempelhof-schoeneberg.csv
El-Karar,1,m,2015,tempelhof-schoeneberg.csv
Esther,1,w,2015,tempelhof-schoeneberg.csv
Eleasar,1,m,2015,tempelhof-schoeneberg.csv
Evangeline,1,w,2015,tempelhof-schoeneberg.csv
Elian,1,m,2015,tempelhof-schoeneberg.csv
Eve,1,w,2015,tempelhof-schoeneberg.csv
Eliano,1,m,2015,tempelhof-schoeneberg.csv
Evelyn,1,w,2015,tempelhof-schoeneberg.csv
Elias-Luca,1,m,2015,tempelhof-schoeneberg.csv
Evgenia,1,w,2015,tempelhof-schoeneberg.csv
Elias-Marley,1,m,2015,tempelhof-schoeneberg.csv
Evi,1,w,2015,tempelhof-schoeneberg.csv
Elie,1,m,2015,tempelhof-schoeneberg.csv
Evin,1,w,2015,tempelhof-schoeneberg.csv
Elija,1,m,2015,tempelhof-schoeneberg.csv
Evolet,1,w,2015,tempelhof-schoeneberg.csv
Elijah,1,m,2015,tempelhof-schoeneberg.csv
Ewa,1,w,2015,tempelhof-schoeneberg.csv
Elina,1,m,2015,tempelhof-schoeneberg.csv
Ewin,1,w,2015,tempelhof-schoeneberg.csv
Eliyas,1,m,2015,tempelhof-schoeneberg.csv
Farina,1,w,2015,tempelhof-schoeneberg.csv
Elián,1,m,2015,tempelhof-schoeneberg.csv
Fariz,1,w,2015,tempelhof-schoeneberg.csv
Elkington,1,m,2015,tempelhof-schoeneberg.csv
Fatim,1,w,2015,tempelhof-schoeneberg.csv
Elmar,1,m,2015,tempelhof-schoeneberg.csv
Fatme,1,w,2015,tempelhof-schoeneberg.csv
Elmo,1,m,2015,tempelhof-schoeneberg.csv
Faya,1,w,2015,tempelhof-schoeneberg.csv
Elon,1,m,2015,tempelhof-schoeneberg.csv
Fayez,1,w,2015,tempelhof-schoeneberg.csv
Elouan,1,m,2015,tempelhof-schoeneberg.csv
Felena,1,w,2015,tempelhof-schoeneberg.csv
Emanuele,1,m,2015,tempelhof-schoeneberg.csv
Felleng,1,w,2015,tempelhof-schoeneberg.csv
Emilijan,1,m,2015,tempelhof-schoeneberg.csv
Fenja,1,w,2015,tempelhof-schoeneberg.csv
Encho,1,m,2015,tempelhof-schoeneberg.csv
Fenna,1,w,2015,tempelhof-schoeneberg.csv
Enea,1,m,2015,tempelhof-schoeneberg.csv
Feodora,1,w,2015,tempelhof-schoeneberg.csv
Engin,1,m,2015,tempelhof-schoeneberg.csv
Ferun,1,w,2015,tempelhof-schoeneberg.csv
Enjo,1,m,2015,tempelhof-schoeneberg.csv
Feryel,1,w,2015,tempelhof-schoeneberg.csv
Enyinnaya,1,m,2015,tempelhof-schoeneberg.csv
Fibie,1,w,2015,tempelhof-schoeneberg.csv
Enzan,1,m,2015,tempelhof-schoeneberg.csv
Fiene,1,w,2015,tempelhof-schoeneberg.csv
Ergun,1,m,2015,tempelhof-schoeneberg.csv
Fikret,1,w,2015,tempelhof-schoeneberg.csv
Erhard,1,m,2015,tempelhof-schoeneberg.csv
Filanthi,1,w,2015,tempelhof-schoeneberg.csv
Eris,1,m,2015,tempelhof-schoeneberg.csv
Filipa,1,w,2015,tempelhof-schoeneberg.csv
Erman,1,m,2015,tempelhof-schoeneberg.csv
Filiz,1,w,2015,tempelhof-schoeneberg.csv
Ermin,1,m,2015,tempelhof-schoeneberg.csv
Fine,1,w,2015,tempelhof-schoeneberg.csv
Ernestin,1,m,2015,tempelhof-schoeneberg.csv
Finja,1,w,2015,tempelhof-schoeneberg.csv
Ertan,1,m,2015,tempelhof-schoeneberg.csv
Finnja,1,w,2015,tempelhof-schoeneberg.csv
Ertuğrul,1,m,2015,tempelhof-schoeneberg.csv
Fiora,1,w,2015,tempelhof-schoeneberg.csv
Esat,1,m,2015,tempelhof-schoeneberg.csv
Firdaus,1,w,2015,tempelhof-schoeneberg.csv
Eser,1,m,2015,tempelhof-schoeneberg.csv
Firdevs,1,w,2015,tempelhof-schoeneberg.csv
Eshak,1,m,2015,tempelhof-schoeneberg.csv
Firuze,1,w,2015,tempelhof-schoeneberg.csv
Esra,1,m,2015,tempelhof-schoeneberg.csv
Flavia,1,w,2015,tempelhof-schoeneberg.csv
Etienne,1,m,2015,tempelhof-schoeneberg.csv
Flo,1,w,2015,tempelhof-schoeneberg.csv
Ettore,1,m,2015,tempelhof-schoeneberg.csv
Flor,1,w,2015,tempelhof-schoeneberg.csv
Eugene,1,m,2015,tempelhof-schoeneberg.csv
Flores,1,w,2015,tempelhof-schoeneberg.csv
